abstract,pred,true
"Regional Dialect Labels in Thorndike-Barnhart Dictionaries David K. Barnhart The first dialect dictionary in English is generally attributed toJohn Ray (1674), the father of English natural history and the person largely responsible for the establishment ofan early system for the classification ofplants, adopting the flower as the basis for classifying them into genera and species. Elisha Coles (1676) follows Phillips (1658) in the general vocabulary and in the entry of proper names; he departs from the conventional in including canting terms and dialectal words. These appear in the general list in alphabetical order and are designated by abbreviations explained by Coles in his introduction (Starnes and Noyes 1946, 60). Coles appears to have been the first lexicographer to have ""deliberately chosen to introduce them into a general dictionary"" (Starnes and Noyes 1946, 63). Noah Webster recognized and identified dialects in his An American Dictionary oftheEnglish Language (1828), as at clever: clever, a. — 3. In New England, good-natured, possessing an agreeable mind or disposition. In Great Britain, this word is applied to the body or its movements, in its literal sense .... In New England, a clever man is a man of pleasing, obliging disposition .... It is a colloquial word but sometimes found in respectable writing. This usage may be what SamuelJohnson reported in his great dictionary as: "" ... [4.] This is a low word, scarcely ever used but in burlesque or conversation; and applied to any thing a man likes, without a settled meaning."" In his dictionary of 1846, Joseph E. Worcester reported essentially the same information as had Webster some 20 years earlier. In Dialect Labels in Thorndike-Barnhart Dictionaries139 the 1888 edition of Worcester's abridgment of that earlier work, clever, in the sense of ""obliging,"" is labeled ""[U.S.]."" Nuttall's Standard Dictionary (1891) also labels it U.S. The 1867 edition of A Common-School Dictionary of the English Language, while entering the term clever, together with the meaning cited above, did not label that meaning as regional in any way. Indeed, very few school dictionaries of the 19th century indicated dialect: in consulting dictionaries for school children compiled before the turn of the century — Turner's The School Dictionary (1829), Cobb's (1846), and adaptations of Walker's (1839) dictionary for schools — I find that the editors did not concern themselves with dialect. Turner (1829) in his preface says nothing about it: The study of the dictionary as of late is much neglected in schools. This may have arisen in part from the fact that no dictionary could be obtained, adapted to the wants of schools but the principal reason undoubtedly is this; the system of teaching which prevails in our common schools is fundamentally wrong .... The attention of both teacher and scholar is exclusively confined to letters, words, and sounds; of course ideas are neither communicated or received. Defining, is an exercise rarely attempted in common schools and the dictionary is banished from the school-house .... However, both Webster's Academic Dictionary (1895) and Webster's Secondary School Dictionary (1925) enter clever meaning ""obliging"" and label it ""Dial, or Colloq."" The early Thorndike-Barnhart dictionaries were originally entitled Thorndike Century Dictionaries and were intended as a school series. Later the series was to include The Thorndike-Barnhart Comprehensive Desk Dictionary and was ultimately capped by the World Book Encycbpedia Dictionary (first published in 1963); both were direct outgrowths of the Century tradition. This tradition can find some connection to Ogilvie's The Imperial Dictionary (1850). Roswell Smith, President of the Century Co., had suggested a project that would incorporate a dictionary as described in William Dwight Whitney's (1889) preface, to be ""serviceable for every literary and practical use; a more complete collection of the technical terms ... ; and the addition to the definitions proper of such related encyclopedic matter with pictorial illustrations as shall constitute a convenient book for general reference "" (see Bailey, 1996). And, more specific to the following discussion , Whitney states the importance of considering the inclusion of dialect terms: 140David K. Barnhart The first duty of a comprehensive dictionary is collection, not selection. When a full account of the language is sought, every omission of a genuine English form, even when...",1,0
"Journal of Semantics Advance Access published April 18, 2014 Journal of Semantics, 0, 2014: 1–51 doi:10.1093/jos/ffu004 Measure Phrase Equatives and Modified Numerals Abstract In English, equatives can be formed with a numeral or measure phrase (MP) standard (e.g. John can dive as deep as 500m; Rett, 2010). These ‘measure phrase equatives’ (MPEs) differ semantically from their clausal counterparts (e.g. John can dive as deep as Sue can) in two important ways. First, while clausal standards set lower bounds, resulting in an ‘at least’ interpretation of the equative, MP standards tend to set upper bounds, resulting in an ‘at most’ interpretation. Second, MPEs are restricted in their distribution relative to clausal equatives: they are only acceptable when the subject is associated with a range of values or when the value they’re associated with is signifi- cantly high (or both). The main goal of this paper is a unified analysis of the equative morpheme that accounts for these semantic and distributional differences between clausal and MP equatives. I attribute these differences to the fact that MPEs can trigger two different conversational implicatures: a quantity implicature (because they are less informative than MP comparatives); and a manner implicature, because they are more marked than MP constructions like John can dive 500m (deep). I end by suggesting an expansion of this account of MPEs to modified numerals generally, in particular to the differences between Class A and Class B modifiers (Geurts & Nouwen 2007; Nouwen INTRODUCTION In English, equatives can be formed with a numeral or measure phrase (MP) standard (e.g. John can dive as deep as 500m; Rett 2010). These measure phrase equatives (MPEs) are semantically different from clausal equatives in a number of different ways. I argue here that the difference is best attributed to the fact that MPEs trigger an additional manner implicature, in contrast to clausal equatives, as a result of their relation- ship to MP constructions like John dove 500m (deep). The analysis pro- vides insight into the semantic relevance of manner implicatures; I will argue that it can also inform the discussion of modified numerals (e.g. John read fewer than 3 books) generally. I’ll begin by describing the empirical challenge posed by these measure phrase equatives. Section 1.2 outlines the approach and the organization of the article. s The Author 2014. Published by Oxford University Press. All rights reserved. For Permissions, please email: journals.permissions@oup.com Downloaded from http://jos.oxfordjournals.org/ at University of California, Los Angeles on April 19, 2014 JESSICA RETT University of California, Los Angeles",1,0
"Multilingualism research has predominantly focused on describing the various factors behind multilingual individuals’ beliefs and practices in language learning and teaching. However, language and culture are intrinsically related and how intercultural communicative competence can contribute to this alliance remains relatively unknown. To address this research gap, the current study examined the relationship between plurilingual awareness and intercultural communicative competence together with their experiences in language classrooms. The study was based on Douglas Fir Group’s (2016. A transdisciplinary framework for SLA in a multilingual world. Modern Language Journal, 100(Supplement 2016), 19–47. https://doi.org/10.1111/modl.12301) framework and Deardorff’s (2006. Identification and assessment of intercultural competence as a student outcome of internationalization. Journal of Studies in International Education, 10(3), 241–266) process orientation model, with 265 EFL teacher (pre-service and in-service) participants. In this mixed-method study, data were analysed using several multiple regressions and thematic analyses. Findings indicate that plurilingual awareness is a significant predictor of the relationship between language and culture, and individuals with higher plurilingual awareness have higher intercultural communicative competence. Classroom practices yielded complementary results manifested through a) translanguaging as a motivational practice, b) coping with intercultural tensions, and c) technology in multilingual classrooms. This study has several implications for the multilingual turn in language learning and teaching.",1,0
"This article provides an interpretive analysis of Shona native speakers' use of kinship terms of address as forms of communicative resources to invoke social meanings in non-kin relations. Two types of data were used for the analysis of social meanings: (a) field notes from participant observations taken of naturally occurring interactions in public and private spheres over an eight month period (from September 2001 to May 2002) in and around the city of Harare, Zimbabwe and (b) transcriptions of semi-structured, in-depth interviews conducted with 40 Shona native speakers of varying ages, gender, educational status, occupation and religious affiliation. I demonstrate that the current explanatory address system models are apparently inadequate in their representation of both the complexity and distinctiveness of social meanings. Hence, I advocate the use of more interpretive, ethnographic approaches for the discovery of social meaning.",1,0
,1,0
,1,0
,1,0
"Abstract In this article, we present a qualitative and quantitative comparative account of Final Vowel Loss ( fvl ) in the Bantu languages of the Lower Kasai region of the Democratic Republic of the Congo. We argue that this diachronic sound shift rose relatively late in Bantu language history as a contact-induced change and affected adjacent West-Coastal and Central-Western Bantu languages belonging to different phylogenetic clusters. We account for its emergence and spread by resorting to two successive processes of language contact: (1) substrate influence from extinct hunter-gatherer languages in the center of innovation consisting of Bantu B80 languages, and (2) dialectal diffusion towards certain peripheral Bantu B70, C80, H40 and L10 languages.",1,0
,1,0
(no abstract),1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"In this article several heteroglossic expressions of language regimes will be presented. To this end, I will succinctly discuss a series of (socio) linguistic issues related to the use of one of the major Indigenous languages in Mexico – namely, Mexicano (Nahuatl) – in its political, ideological and pragmatic arenas. This includes a consideration of Mexicano political economies, entailing a dispute over the politics of representation of Mexicano verbal culture in different ambits in which language plays an outstanding role. Comparing different linguistic politics of interpretation will allow an understanding of antagonistic voices regarding competing (e.g., ethnographic, linguistic) approaches, including different linguists’ and anthropologists’ descriptions vis-à-vis varying actors’ contradictory perspectives on the same or similar facts. These will encompass political, ideological and pragmatic uses and ideologies, in both historical and contemporary domains, including the written and oral worlds.",1,0
,1,0
,1,0
,1,0
,1,0
"CITATION: Brand, I. 2016. A narrative enrichment programme in literacy development of Afrikaans-speaking Grade 3 learners in monolingual rural schools. Stellenbosch Papers in Linguistics Plus, 49:301-316, doi:10.5842/49-0-707.",1,0
,1,0
"This paper describes our methods of organizing, storing, and retrieving lexical data from computerized files of American Sign Language. We present the results of sample searches of the dictionary files and discuss how these files and applications might be expanded. Such a computerized lexicon becomes a useful resource for both researchers and teachers of sign languages.",1,0
,1,0
"Le mot copie vient du latin copia. Mais copia signifie abondance, quantite. L'A. propose une explication du passage de ce sens a celui de reproduction d'un document. Ce changement se situe dans un contexte social donne et dans une circulation des ecrits judiciaires et notariaux. Les langues prises en compte sont l'anglais, le francais, l'italien, l'espagnol et le catalan",1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"Marquees dans la syntaxe anglaise de facon transcategorielle, les relations intersubjectives sont mises en place par des operateurs aussi divers que les pronoms, le morpheme -ed du preterit modal, les auxiliaires modaux, ou meme le pronom completif that Dans tous les cas, il s'agit de definir le positionne ment de l'enonciateur origine (et de ses propos) par rapport a une autre instance subjective 2. Un certain nombre d'outils d'analyse ont deja ete definis par A. Culioli (et precises par S. de Vogiie 3, L. Danon-Boileau 4 et J. J. Franckel 5 pour formali ser les differents types de reperages intersubjectifs possibles. J. J. Franckel definit ainsi la relation enonciateur (note S0) / co-enonciateur 6 note Sj) comme une « relation de separabilite », c'est-a-dire un reperage qui, potentiellement, peut etre discordant ou concordant, mais qui n'est a priori ni l'un ni l'autre. Si est donc « un pole modulable d'alterite a S0 », qui peut deboucher sur l'identi fication (concordance), ou sur la differenciation (discordance) selon les marqueurs utilises. A ces deux reperes il faut ajouter un troisieme, note S* (ou Sx par S. de Vogiie). Ce pole a ceci de particulier qu'il ne se definit pas par rapport a une opposition Sq/Sj ; S* est une position decrochee : « la position S*, de facon non contradictoire, est ni S0, ni S,, et a la fois S0 et Sj » (Frankel 87), S* contient tous les sujets potentiels de l'enonciation. C'est en quelque sorte, le co-enonciateur generique. C'est a l'etude des pronoms que cette formabsation des relations intersub jectives a ete la plus appliquee ; le pronom I marque ainsi une identification de S0 avec le sujet de l'enonce, you pose au contraire S0 comme differencie du sujet, et enfin, le pronom generique one definit le sujet de l'enonce dans une position decrochee (S*) par rapport a S0.",1,0
"La troisieme epouse de Charles d'Orleans, a peine mentionnee en tant que mere de Louis XII, est pratiquement ignoree en sa qualite d'inspiratrice, de protectrice et d'auteure. Or, elle apparait non seulement comme une participante essentielle des echanges litteraires tisses autour du duc a la celebre cour de Blois, mais aussi comme la figure centrale d'un «salon» poetique independant.",1,0
"An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.",1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"This article reviews Creating Canadian English. The Professor, the Mountaineer, and a National Variety of English GBP 21.999871108708753",1,0
"Over the last few decades, an increasing number of scholarly articles and books have been published on language and new media. This article provides a brief overview of socioculturally informed studies on language and new media in addition to providing further directions for future scholarship. In this article, I show that it is promising to take an ethnographic and discourse-centered approach to new media to demonstrate actual discursive practices and performances that are taking place in new media environments. Furthermore, I demonstrate that it is social actors/performers who mediate and negotiate (deploy and play with) various ideologies and semiotic resources in a given discursive encounter to accomplish artful performances. Thus, instead of primarily focusing on the already designed and constructed (a medium and its boundedness), we should focus on social actors and their playful performances. By employing an ethnographic/discourse analytic approach to language and new media, we can look at the circulation of discourses to better understand what new media mean for those who use them and how new media are localized into everyday practices and performances of social actors in their diverse geographical localities.",1,0
,1,0
本篇研究主要是從語誤語料庫來探討中文詞彙置換的語意關係。從中文詞彙語誤的語意代換中可以大致上證實英語及德語的現象，由此可見跨語言間相似的情形。這其中的相似之處在於詞彙置換語誤通常是與語意的關連度有關。目標與語誤詞彙（target-error words）之間會有相似的語意特徵或者呈現語意學裡分類架構中的關聯性。從五種分類架構中來看，語意並列（coordinate）是最常見的情況，再來就是關聯性（association），對比關係（contrastive）則是最少見的。這樣的研究結果支持了對於兩個詞彙互相置換時，彼此都有一定程度上相似的語意特徵或是共同擁有在情境上的某些特質的證論。中文裡的詞彙錯誤總體來說與國外一些跨語言研究中所得到的結論大致吻合。也就是說，詞彙裡的兩個詞目（lemma）之間的語意關聯即是構成置換錯誤的主因。從中文語誤語料的分布類別可以清楚的看出心理語言學及神經語言學在語言產製時直接及透明的歷程，與詞彙選擇呈現獨立進行的過程。,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"Background: Autistic children show reduced attentional preferences to social stimuli early in development, and these differences have consequences on a range of social domains. One factor that could influence development in those processes is bilingualism. Parents and practitioners frequently voice unfounded concerns that bilingualism could cause delays in autistic children, yet there is little evidence to dispute this idea. While there are studies focusing on the impact of bilingualism on cognition in autistic children, no research has focused on the relationship between bilingualism and social attention. Aims: This study therefore investigated the impact of bilingual exposure on social attention in autistic (n = 33) and neurotypical children (n = 42) aged 6–13 years. Rather than a monolingual/bilingual comparison, participants had varying degrees of bilingual exposure, and exposure was treated as a continuous variable. Participants completed an eye-tracking task measuring visual attention to interacting versus non-interacting human figures. Results: Bilingual exposure did not affect dwell time to interacting or non-interacting figures for the neurotypical or autistic groups. However, there was a three-way interaction between diagnosis, figure type and vocabulary scores on dwell time. Conclusions: Higher vocabulary scores in neurotypical participants was associated with significantly less dwell time to non-interacting stimuli. This is the first study to assess the effects of bilingualism on social attention; here, concerns of bilingualism are not upheld.",1,0
A physicist's account of how he launched a scientific snark.,1,0
Linguistica XLI-LI,1,0
,1,0
本文旨在對古漢語中的逆向重疊作出描寫。調查表明，古漢語中的此類重疊主要適用於動詞。當一個單音節動詞重複為兩個音節之後，“動作重複”這樣的語義特征便隨即產生。此類重疊亦適用於名詞，不過就其產生途徑而言，其基式原本也是動詞。從語音形式來看，一個單音節動詞的重疊會帶來如下變化：如果基式的韻母（包括所謂介音）對區別特徵﹝圓唇﹞呈正值，那麼，基式前面的重疊部分便會在其相應的位置上呈負值；如果基式的韻母對區別特徵﹝圓唇﹞呈負值，我們所能看到的卻並非所期待的﹝＋圓唇﹞／﹝－圓唇﹞的對立，實際所看到的是一種“無標記／有標記”的對立。此一類型的重疊實乃語音與語義語法交互作用的結果。,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"Al focalizar el analisis del discurso sobre las formas de habla -el texto del discurso- y el proposito comunicativo del hablante, podemos establecer que variedad de formas le son utiles para su meta comunicativa y en que grado estas son reveladoras de su identidad, su contexto cultural y discursivo, en la situacion de habla. Desde una perspectiva intertextual (Fairclough 1999 el analisis del discurso relaciona el lenguaje y el contexto social en tres niveles: el de genero discursivo (en este trabajo la entrevista clinica), el del discurso mismo, es decir, la practica social entre las personas a partir del uso linguistico contextualizado y, el nivel textual, esto es, la seleccion de las formas linguisticas para lograr la intencion comunicativa. El presente trabajo analiza el Corpus discursivo de mujeres en un contexto de violencia intrafamiliar desde estos tres niveles.",1,0
"The purpose of this study is to elucidate various practices for the structuring of images on an ultrasound monitor during prenatal ultrasound examinations. This study focuses on the practices that healthcare providers employ to invite pregnant women to differentiate a gray-tone image on the ultrasound monitor from the image’s background. In sequential environments in which pregnant women display difficulty in differentiating an image on the screen in response to the healthcare provider’s invitation, the healthcare provider employs practices that require additional bodily involvement to structure the images on the screen. Furthermore, on certain occasions, the healthcare provider also points to a particular abdominal location with the ultrasound transducer, which is held against the abdomen to produce the very image being differentiated. This study demonstrates that the image on the ultrasound monitor is intrinsically embodied and spatially (between the screen and the participants’ bodies) and modally (among vocal/auditory, visual, and tactile modes of orientation) distributed. In addition, the study suggests an interaction-organizational ground for an aspect of the ‘personification of the fetus’ through obstetric ultrasound.",1,0
,1,0
,1,0
,1,0
,1,0
"El trabajo que aquí presentamos tiene dos objetivos fundamentales. El primero es examinar la relación entre la frecuencia de los emojis y sus funciones, pragmáticas y discursivas. El segundo es investigar cómo la frecuencia de uso y su relación con las mencionadas variables (los significados trasmitidos o expresados por las mismas) pueden aportar información relevante sobre la ‘identidad discursiva digital’ de los usuarios. Los resultados del análisis estadístico indican que un emoji aparecerá más frecuentemente, de manera significativa, si representa un elemento no verbal; es usado para mitigar posibles conflictos; expresa ironía y humor; es repetible; y puede ser utilizado tanto por mujeres como por hombres (unisex). En relación con la identidad discursiva digital, es posible señalar que hombres y mujeres utilizan indistintamente aquellos emojis que tienen como objetivo limar posibles conflictos, potenciar lo común y conseguir que, en los chats, se produzca un ambiente cortés, divertido y agradable (condición necesaria). Los hombres, sin embargo, a diferencia de las mujeres, ven determinada parte de sus elecciones por otras razones sociales como la ‘identidad masculina’. Este factor podría explicar, por una parte, un uso menor en general de los emojis, quizás por una supuesta atribución de este código a lo femenino; pero, especialmente, ayuda a entender la ausencia de aquellos emojis (tristeza, miedo, súplica, flores, etc.) de cuyo uso pudiera inferirse algún tipo de debilidad, relacionada hipotéticamente con una ‘identidad femenina’.",1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"Darwin's book On the Origin of Species by Means of Natural Selection (henceforth The Origin) abounds with metaphors. In fact, the very theory of natural selection is couched in a system of metaphors that exhibit striking consistency and coherence. I argue that the phenomenon for which Darwin tries to detect the basic mechanisms, that is, biological evolution, involves vast, indeterminate, and ambiguous observations that are difficult to subject to the empirical methods. This fact motivates Darwin's extensive use of metaphors to organize his observations, structure the vague concepts, and ultimately render his observations meaningful and intelligible. I demonstrate that Darwin's metaphors, as far as they are elements of Idealized Cognitive Models, prove valuable in achieving this goal. First, I identify the conceptual metaphors underlying the main metaphorical expressions and show how these conceptual metaphors give rise to entailments and inferences central to Darwin's theory. The conceptual metaphors I i...",1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"Résumé Cet article se consacre à l’ analyse du morphème polyfonctionnel 搁 GE en dialecte de Shenyang appartenant au mandarin du Nord-Est. 搁 GE peut fonctionner comme un verbe, une préposition, un adverbe et un subordonnant et il possède cinq réalisations possibles : [kɤ 44 ], [kɤ 24 ], [kɤ 213 ], [kɑu 44 ], [kɑu 24 ]. L’ emploi privilégié de 搁 GE est toutefois celui de la préposition polysémique « à ». En fonction du sens des morphèmes qu’ il met en relation, 搁 GE « à » présente, au niveau sémantique, des valeurs spatiales (localisation des objets ou des activités, trajet, provenance), temporelle, instrumentale ou encore la valeur d’ accompagnement et la valeur de conformité.",1,0
,1,0
,1,0
"U sirokom spektru pojavnih oblika povijesnog žanra, roman Drage Jancara Galijot tematiziranjem lika stranca postavlja tu problematiku kao svojevrsni semanticko – idejni cvor ovoga romana te ona kao takva ujedno predstavlja i optimalnu polaznu tocku u njegovu interpretacijsko – analitickom cinu.",1,0
,1,0
,1,0
"The WSK series consists of alphabetically organized specialized dictionaries for the subfields of the overall conceptual domain (""linguistics and communication science""). At present 23 volumes have been planned, while additional volumes are envisaged. As can be seen from the following list of dictionaries, the structure of the WSK volumes chiefly follows traditional dispositions. The names of the editors for the volumes whose collaboration is certain are given next to the titles.",1,0
,1,0
"The book under review here represents an attempt towards paradigmatic change in the study of language policy. The attempt – characterized by the editor in terms of Hymes' “ethnographic monitoring” – consists of a series of shifts in objects, assumptions and methodologies. Policy research consists of work on a variety of distributed objects, organized along different scales and operating on a variety of levels and in a variety of modes. This review article organizes these shifts along three axes: (a) understanding language policies as ideological complexes; (b) incorporating history and globalization as crucial “contexts”, enabling a different kind of generalization about dynamic systems; and (c) the introduction of vertical processes of stratification and layering alongside horizontal processes of distribution and presence. Taken together, these shifts offer a new program for ethnographic monitoring.",1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
We prove a Chomsky-Schützenberger representation theorem for multiple context-free languages weighted over complete commutative strong bimonoids. Using this representation we devise a parsing algorithm for a restricted form of those devices.,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
提要 “是…的” 句是初级汉语教学常见语法格式。该句式语义语用功能较抽象，句法上也常有 “可用可不用” 的情况，是汉语习得难点之一。本文通过基于影视会话的 “是…的” 句教学设计，例示如何使用真实语料教初级汉语，尤其是语法。本文将 “是…的” 句最典型的表确信的构式作为教学重点，展示如何将含有目标语法格式的真实语料转化为面向初级阶段的教学材料、课堂活动设计和测试材料。本文表明，初级阶段可使用真实语料来教二语难点语法。,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
,1,0
"A construction‐integration analysis of the comprehension of causal text sequences was performed. According to the validation analysis, the comprehension of both consistent and inconsistent causal sequences requires that tentative bridging inferences be validated with reference to relevant knowledge. Consistent with this proposal, Singer (1993) reported that people needed less time to answer questions about the hypothesized validating facts after consistent and inconsistent sequences than after control, temporal sequences. The construction‐integration analysis of these effects focused particularly on a central configuration of causally related propositions. The simulations adopted the following assumptions and parameters: (a) There was a working memory buffer size of 1; (b) all link strengths had an absolute value of 1; and (c) the representations included text base and situation model elements, but no surface elements. Sixteen preliminary simulations, applied to 2 text frames each, influenced decisions co...",1,0
,1,0
,1,0
"We present in this article a Partial Connection Multilayered Network (PCMN), based on a technique of partial connection between layers. This network can be trained automatically by the gradient back-propagation (GBP) algorithm. A general network based on GBP has been implemented on a ring configuration of the F.P.S. T20 Hypercube. We have made a special effort to ensure an efficient parallelization of this algorithm. This implementation provides us with a large number of possible configurations for our network. In this experiment the network is used to effect isolated word recognition. Results show the advantages of partial connection as against full connection. This technique permits the efficient treatment of temporal information, which is very important in speech processing, unlike image processing. This experiment also permits us to gain a better understanding of network characteristics important for speech processing. Partial connection can introduce both temporal context constraints and some implicit knowledge into the network and may also lead to efficient learning on a small data base. Good recognition results have been obtained. In diesem Artikel stellen wir ein mehrschichtiges, teilweise verbundenes Netzwerk vor. Das selbstlernende Netzwerk basiert auf dem “gradient back-propagation” (GBP) Algorithmus. Ein allgemeines auf dem GBP basierendes Netzwerk wurde in Ring-Konfiguration auf einem F.P.S. T20 Hypercube implementiert. Bei der Programmierung wurde grösstmöglicher Wert auf eine parallele Verarbeitung des Algorithies ermöglicht eine große Anzahl möglicher Konfigurationen für unser Netzwerk. Im hier beschriebenen Experiment wird das Netzwerk zur Erkennung von isolierten Wörtern benutzt. Die Ergebnisse zeigen die Vorteile der tielweisen gegenüber der vollen Vernetzung. Diese Technik ermöglicht die wirksame Verarbeitung von zeitlichen Informationen, welche - im Gegensatz zur Bildverarbeitung - bei Sprachverarbeitung von zentraler Bedeutung sind. Das Experiment erlaubt zudem, die für Sprachverarbeitung relevanten Eigenschaften des Netzwerkes besser zu verstehen. Teilweise verbundene Netzwerk können sowohl zeitabhängige Einschränkungen als auch implizite Kenntnisse im Netz berücksichtigen uun führen zu effizientem Lernen des Netzwerkes bei kleiner Datenmenge. Befriedigende Ergebnisse sind so durch dieses teilweis verbundenes Netswerk erhalten worden. Nous présentons un réseau multicouches à connexion partielle (Partial Connection Multilayered Network, PCMN), fondé sur une technique de connexions partielles et superposées entre les couches. L'apprentissage de ce réseau peut se faire automatiquement par l'algorithme de rétro-propagation du gradient (gradient back-propagation algorithm, GBP). Un réseau général fondé sur GBP a été implanté sur une configuration d' anneau de la machine Hypercube F.P.S. T20. Une parallélisation efficace de l'algorithme a été assurée. Cette implantation a Fourni un éventail de possibilités de configuration du réseau. Dans notre expérience, le réseau a été utilisé pour la reconnaissance de mots isolés. Les résultats montrent les advantages de la technique de connexions partielles par rapport à la connexion compléte. Cette technique permet de traiter efficacement des informations temporelles qui sont trés importantes pour le traitement de la parole, à la différence du traitement d'images. Cette expérience permet aussi de mieux comprende descaracteristiques de réseau dans l'application à la parole. La connexion partielle permet d'introduire des contraintes de contete temporel et des connaissances implicites dans le réseau et peut aussi permettre un apprentissage efficace avec une petite base de données. Un résultat satisfaisant de reconnaissance a été obtenu.",1,0
,1,0
,1,0
"L'A. retrace le developpement historique de la linguistique litteraire formaliste, qu'il definit comme l'analyse linguistique de la litterature du point de vue de la linguistique formelle. En se limitant aux meandres historiques de la theorie linguistique americaine dans l'analyse litteraire, il montre que les vicissitudes de la linguistique litteraire refletent les relations toujours changeantes de la theorie linguistique americaine avec la grammaire, l'esprit et la signification. Cette historiographie de la linguistique litteraire americaine demontre que plus la theorie grammaticale implique le mentalisme et integre la semantique, plus elle est favorable a une poursuite de l'analyse litteraire",1,0
