abstract,pred,true
['high tone low tone mid tone falling (high to low) tone rising (low to high) tone mid-high rising tone mid-low falling tone ! downstep of the following tone (Х) Х is optional *(Х) Х is obligatory X//Y X and Y are free variants + affirmative polarity series - negative polarity series 1 1st person 2 2nd person 3 3rd person or portemanteau series contracted with a 3sg non-subject pronoun Ag agent nominalization APUD localization APUD ‘around’ ATR attributive marker Benef benefactive...'],1,0
"['This article describes the emergence of the dialectal differences in phonology that eventually led to the division of Western Karaim into two dialects. The study is based on manuscripts and manuscript editions covering the period between the 17th and 20th centuries. Special attention is paid to the relative chronology of the phonological changes. A periodization of Western Karaim is also proposed. 1. Preliminary remarks In an article published in 2010 I contended that, based on the materials that were at our disposal at the time, it was not possible to say with any certainty whether the Karaims ever had a common literary language (Nemeth 2010: 199, fn. 1). Meanwhile, Radloff (1888: 179), Kowalski (1929: xlviii–xlix), and Dubinski (1968: 215) claimed quite categorically that the dialectal differences between Northand South-Western Karaim must have already existed prior to the first wave of migrations to the territories of Poland and Lithuania.1 Now, however, this view must be revised in light 1 Given the importance of these opinions and since it is difficult to gain access to some of these works I will quote the crux of the respective fragments: (1) Radloff (1888: 179): “[...] Beide Sprachen beweisen unumstosslich, dass die Karaimen, die vor Jahrhunderten in Luzk angesiedelt wurden, schon bei ihrer Einwanderung nach Volhynien eine andere Mundart des Krym-Dialectes sprachen, als die Karaimen von Troki.” (2) Kowalski (1929: xlviii–xlix): “Fassen wir nun das bisher Gesagte zusammen, so konnen wir die oben gestellte Frage nach der beiden']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['Liangdao Man and Austronesian origins Laurent Sagart (bio) The discovery of Liangdao Man, a skeleton C-14 dated to c. 6000 BCE, under a shell mound in Liang Island north of the Taiwan strait, and the sequencing by Ko et al. (2014) of its mitochondrial DNA, have brought new light on Austronesian origins. Liangdao man’s mtDNA belongs to a very early form of haplogroup E, which is exclusively Austronesian and well represented in Taiwan in two forms: E1 and E2. In JCL 43.1A (2015), Paul Li discusses the “implications for the pre-Austronesian homeland” of the discovery of Liangdao man. Li’s assumptions are these: on the ground of morphological arguments in Reid (1994), he accepts the view that Austronesian and Austroasiatic are sister branches of ‘Austric’. A critique of these morphological arguments can be found in Kaufman (2013). Li also accepts the arguments of Norman and Mei (1976) for an Austroasiatic presence on the southeast China coast. See however Sagart (2008) for a critique of their lexical arguments. Based on these assumptions Li supposes that unitary Austric was spoken on the southeast China coast and that Liangdao man spoke Austric (‘an Austric’, p. 228). Li correctly reports the finding by Ko et al. that Liangdao Man’s mtDNA is the ancestral form of all Formosan E1 haplotypes. He is silent, however, on the origin of Haplogroup E: according to Ko et al., haplogroup E developed out of haplogroup M9 on the southeast China coast near Fuzhou c. 8,136–10,933 years ago. As to haplogroup M9 itself, it gave rise to another daughter on the mainland: M9a, which is found among Chinese, Tibetan and other Sino-Tibetan-speaking groups. This directly support of the Sino-Tibetan-Austronesian theory (Sagart 2005), as Ko et al. note: [End Page 239] At around the time when haplogroup E developed from M9 in the population that later carried it into Taiwan, the surrounding regions gave rise to M9a* lineages that are now carried by Sinitic speakers. Thus, the Han, Liangdao Man, and Formosan haplogroup M9a/E lineages can be traced to an ancestral M9 mtDNA lineage (Figure 3). Additionally, the Tibetans have a high frequency of M9a lineages that is shown to have coalesced during the Neolithic and there is a hypothesized linguistic link between Sino-Tibetan and Austronesian languages. Human genetics, then, do not confirm the Austric claim: rather, Austronesian E Haplogroup’s most direct sister is the Sino-Tibetan M9a haplogroup, which points to Sino-Tibetan as Austronesian’s next of kin. A pre-Austronesian homeland located in north China will also explain the northern Chinese look of early Austronesian agriculture: two of the main Austronesian cereals—foxtail millet, broomcorn millet—originate in northern China, and are unknown archaeologically in the Yangtze Valley and south of it. A third cereal: rice, was under monoculture in the Yangtze Valley, but was also exploited in the north together with foxtail and broomcorn at very early dates, for instance at Yuezhuang in northwestern Shandong c. 6000 BCE or Tanghu in Henan c. 5700 BCE. Laurent Sagart CNRS/CRLAO, Paris Laurent Sagart Laurent Sagart, CNRS Senior Scholar, Centre de Recherches Linguistiques sur l’Asie Orientale, 2, rue de Lille 75343 Paris cedex 07, France; [laurent.sagart@gmail.com] REFERENCES KAUFMAN, Daniel. 2013. Reviewing the place of PAn within Asia. Paper presented at SEALS 23, May 29-31, Bangkok, Thailand. http://www.jseals.org/seals23/kaufman2013reviewingd.pdf (Accessed on December 15, 2015) KO, Albert Min-Shan, Chung-Yu Chen, Qiaomei Fu, Frederick Delfin, Mingkun Li, Hung-Lin Chiu, Mark Stoneking, and Ying-Chin Ko. 2014. Early Austronesians: Into and Out Of Taiwan. The American Journal of Human Genetics 94(3):426-436. Google Scholar LI, Paul Renkuei. 2015. The discovery of Liangdao man and its implications for the pre-Austronesian homeland. Journal of Chinese Linguistics 43(1A):224-231. [End Page 240] Google Scholar NORMAN, J., and Tsu-lin Mei. 1976. The Austroasiatics in ancient south China: some lexical evidence. Monumenta Serica Vol. XXXII:274-301. Google Scholar REID, Lawrence A. 1994. Morphological evidence for Austric. Oceanic Linguistics 33(2):323-344. Google Scholar SAGART, Laurent. 2005. Sino-Tibetan-Austronesian: an updated and...']",1,0
"['Awarding Institution: The Graduate School and University Center of The City\nUniversity of New York, USA\n\nDate of Award: May 2005']",1,0
"['This conversation was recorded during the Applied Linguistics and Professional Practice (ALAPP) conference at Ghent University, Belgium, 21–23 November 2017. At this event, a special colloquium was dedicated to the work of Aaron Cicourel.']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
['Eyo Mensah introduces this special issue on the dynamics of youth language in Africa.'],1,0
"[""0.1. Amueshal has been classed as Arawak.2 It is spoken by several thousand3 Indians living in the area between the town of Oxapampa and the Pachitea River which is in the lowlands of Peru east of the Andes. 0.2. Amuesha has 9 vowel phonemes/e, e', e?; a, a', a?; o, o', o?/; 22 consonant phonemes /pY, 6, mY, ii, 1; p, t, k, c, 6, (, s, ?, z, b, d, g, x, m, n, w, y, r/; and a phoneme of stress /'/.""]",1,0
"['Abstract I present a response to T. v. Uexküll’s attempt to complement J. v. Uexküll’s theories by incorporating concepts from structural linguistics. I more closely compare structural linguistics and J. v. Uexküll’s theories, noting significant differences unmentioned by T. v. Uexküll, leading to the claim that J. v. Uexküll’s theories need further development in relation to cognitive learning. I suggest that learning has a higher status and different conceptualization in a bio- or eco-semiotic approach than it does in structural linguistics. Bateson’s concepts of proto- and deutero-learning are found to be complementary to Jakob von Uexküll’s theory at the intra-specific level, while Hoffmeyer’s notions of semethic interaction and semiotic freedom are useful to describe interspecific relations and semiotic capacities of organisms.']",1,0
"['Abstract This paper describes the complex clause in Boruca, a Chibchan language once spoken in the southern territories on the Pacific coast of Costa Rica. The present study concentrates on the behavior of complex clauses, following a major distinction between paratactic and hypotactic constructions. Paratactic constructions are divided into asyndetic and syndetic constructions. The latter are quite frequent and it is common to find the syndetons: mang , ni , ihchi and ine in the combination of sentences in regular speech. Hypotactic constructions also have asyndetic and syndetic constructions usually functioning as object complements. There is also evidence for reported speech, indirect questions and adverbial clauses (classified at least into seven different types). Key words: asyndesis, complex clause, hypotaxis, parataxis, syndesis . La oracion comPLEJa En La LEnGua Boruca Resumen El articulo describe la oracion compleja del boruca, una lengua chibcha que se hablo en los territorios del Pacifico Sur en Costa Rica. El estudio se centra en el comportamiento de las proposiciones complejas, a partir de la distincion principal entre construcciones paratacticas e hipotacticas. Las construcciones paratacticas se dividen en sindeticas y asindeticas. Estas ultimas son bastante frecuentes, y el uso de los conectores']",1,0
"['espanolEsta contribucion es el producto del trabajo llevado adelante por los autores para el proyecto “Red de conocimiento” (financiado por el Fondo Austriaco para la Ciencia, FWF 2012-2016, proyecto numero P 24400-G15, elaborado, presentado y dirigido por Bernhard Hurch), de la Universidad de Graz, Austria. Si bien el proyecto financiado ya ha concluido, el trabajo en el archivo de Hugo Schuchardt continua (vease la pagina web del Hugo Schuchardt Archiv). Este articulo, resultante de la fusion de tres articulos relacionados con el proyecto, procura poner de manifiesto la importancia para la historiografia linguistica de estudiar los contactos entre estudiosos. La primera parte proporciona informacion acerca de Hugo Schuchardt (1842-1927) y Rodolfo Lenz (1863-1938), seguida de una breve introduccion al proyecto “Red de conocimiento” y el Archivo Hugo Schuchardt, asi como una breve contextualizacion historiografica (cf. Hurch 2009a, 2009b, 2009c). La segunda parte del articulo se ocupa del intercambio epistolar entre Lenz y Schuchardt. Aparte de una breve descripcion de la correspondencia dentro del Archivo Lenz, se aportan comentarios con respecto a las cartas y el acuerdo teorico entre ambos autores con respecto a las lenguas criollas. La tercera parte de esta contribucion contiene la transcripcion de la correspondencia entre Lenz y Schuchardt, junto con su traduccion al espanol, realizada por Juan Ennis. EnglishThis contribution is product of the work conducted by the authors for the Project “Network of Knowledge” (financed by the Austrian Science Fund FWF 2012-2016, project number P 24400-G15, elaborated, proposed and directed by Bernhard Hurch), at the University of Graz, Austria. Even though the financed project has already concluded, the working on the archive of Hugo Schuchardt continues (see the website Hugo Schuchardt Archiv). This paper, resulting of the fusion of three articles of both authors related to the project, intents to show the importance of studying the contacts between scholars for the history of linguistics. The first part gives some background information about Hugo Schuchardt (1842-1927) and Rodolfo Lenz (1863-1938), followed by a brief introduction of the project “Network of Knowledge” and the Hugo Schuchardt Archive and a short historiographical contexualization (cf. Hurch 2009a, 2009b, 2009c). The second part of the article deals with the letter exchange between Lenz and Schuchardt. Besides a short description of the correspondence inside the Archivo Lenz, comments will be made in regard to the letters and to the theoretical agreement between both authors in respect to the creole languages. The third part of this contribution contains the transcribed correspondence of Lenz and Schuchardt together with a translation into Spanish by Juan Ennis.']",1,0
['This article reviews Second Language Processing: An Introduction EUR 46978-0-415-70804-3978-0-415-70803-6'],1,0
['This article reviews Variational text linguistics: Revisiting register in English 978 3 11 044310 3'],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['espanolEl punto de partida de este trabajo es el analisis de Talmy (1985, 2000) acerca de la composicion semantica de los eventos de movimiento y de su distincion entre lenguas de marco verbal –el espanol y las lenguas romanicas– en las que la Trayectoria esta codificada en el verbo y la Manera se expresa en un satelite adjunto, y las lenguas de marco satelital -las indoeuropeas, salvo las romanicas, el latin, el chino, el ruso- en las que el verbo codifica la Manera y la Trayectoria se expresa en un satelite. En este trabajo se estudian algunos casos que se apartan de los patrones de lexicalizacion mencionados para las lenguas de marco verbal y para las de marco satelital y que se caracterizan por la fusion en la raiz verbal del movimiento y la Figura. Se tendra en cuenta para el analisis de los ejemplos la naturaleza aspectual de los eventos implicados en las construcciones analizadas y distinciones semanticas tales como la escalaridad y gradualidad (Rapaport & Levin 2010). EnglishabsTracT: The starting point of this work is Talmy’s analysis (1985, 2000) of the semantic composition of movement events and his distinction between verbal frame languages -Spanish and Romance languages- in which the Trajectory is encoded in the verb and the Manner is expressed in an attached satellite, and the languages of satellite frame -Indo-European, except Romance languages, Latin, Chinese, and Russian- in which the verb codifies the Manner and the Trajectory is expressed on a satellite. In this paper some cases are studied that depart from the lexicalization patterns mentioned for the languages of verbal frame and those of satellite frame and which are characterized by the fusion in the verbal root of the movement and the Figure. For the analysis of the examples, the aspectual nature of the events involved in the constructions analyzed and semantic distinctions such as scalarity and gradualness will be taken into account (Rapaport & Levin 2010).']",1,0
"['It is traditionally assumed that prepositional complementizers originate in their surface position and neither move nor cause other constituents to move. In a recent paper, Kayne (1999) argues that they have both these properties. He proposes that a prepositional complementizer originates above VP and attracts an infinitival constituent to its specifier position. The prepositional complementizer then moves to a higher functional head, and VP moves to the specifier position of this head. I argue that Kayne has provided very little motivation for this analysis and that it faces a variety of problems. In the circumstances it seems reasonable to prefer the much simpler traditional analysis. Copyright © 2001 by Walter de Gruyter GmbH & Co. KG.']",1,0
['I INTRODUCTION II THE MAPY AND ACCOMPANYING TEXTS 1. Phonology 2. Morphology 3. Nominal Categories 4. Nominal Syntax 5. Verbal Categories 6. Word Order 7. Simple Clauses 8. Complex Sentences 9. Lexicon 10. Sign Languages 11. Other III REFERENCE MATERIAL INDEX CV'],1,0
"['This is the third of a series of studies in which\xa0prototypical conceptions of language are subversively\xa0turned inside out. It has to be read together\xa0with the first two, The Metaphysics Market:\xa01 Merchandizing Language as Matter (= SPIL 20, 1989)\xa0and The Metaphysics Market: 2 Billing Language\xa0as Behavioural (= SPIL 21, 1990). I would like to\xa0thank Walter Winckler for contributing generously\xa0to the present study too. And I am grateful to\xa0Sonje Ottermann for valuable editorial assistance.']",1,0
"['With his book Insular Toponymies: Place-naming on Norfolk Island, South Pacific and Dudley Peninsula, Kangaroo Island, Joshua Nash opens up a new area for placename studies, pointing to “the need t...']",1,0
"[""L'objectif de cette etude est d'examiner le role de l'aspect lexical et de la frequence des formes dans l'input dans la production orale des formes du passe par des enfants suedois (âges de 4 a 9 ans) apprenants du francais langue seconde (L2) en immersion. Le role de la frequence dans l'input est souvent neglige dans les etudes sur l'influence de l'aspect lexical tout comme les caracteristiques specifiques des verbes le sont dans les etudes consacrees a l'influence de la frequence des formes. L'analyse de 21 verbes dans l'input puis dans la production des cinq enfants durant les deux premieres annees d'exposition au francais montre un recoupement entre les deux facteurs. Bien que les enfants produisent la plupart des verbes selon leur aspect lexical, les frequences type et d'occurrence dans l'input permettent d'expliquer a la fois le marquage correct du passe ainsi que la variation que l'on trouve dans les groupes de verbes etudies. Les resultats confirment ainsi les predictions d'une approche basee sur l'usage selon laquelle les apprenants construisent leur grammaire a partir de leur experience de l'input. Abstract: The aim of this study is to investigate the role of lexical aspect and input frequency in Swedish children's production of past tense form in spoken L2 French. The children are between 4 and 9 years old and learners of French by immersion in a French school in Sweden. The role of input frequency has often been overlooked in studies on the influence of lexical aspect as well as specific verb characteristics in studies on input frequency. The analysis of 21 verbs in the input and in the production of the five children during the two first years of exposure to French shows that the two factors overlap. Although the children produce most of the verbs as expected from the lexical aspect, type and token frequency in the input explain both the correct past tense marking and the variation found in the group of verbs under investigation. The results confirm the predictions from a usage-based approach, that learners develop their grammar from their experience of input.""]",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['Finland is sparsely populated; an area of 338,000 km2 (cf. projection in Figure 1) is inhabited by only 5.3 million people (Statistics Finland 2005).']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['JOHN SIMPSON, co-editor of the ‘Oxford English Dictionary’, investigates some of the questions raised by readers om ET 14, April 1988.']",1,0
"['[This article was originally intended for a volume to be preaented to Professor R. W. Chambers on his sixty-fifth birthday. The War prevented the publication of this volume. Nevertheless, I should like to take this opportunity of associating a Lindisfarne study with the name of one who has always taken a most kindly and encouraging interest in my work on this subject.]']",1,0
"['ROOT VOWEL VARIATIONS IN u -STEM ADJECTIVES (VARIATIONS BALT. a : e, a : ZERO-GRADE, a : e: ZERO-GRADE) Summary Root vowel variation and different variants in Baltic u -stem adjectives (e.g., Lith. dagus : degus) have originated as a result of mixing different word-formation patterns owing to the produc\xadtivity of u -stem adjectives. Baltic a grade is to be considered primary where root vocalism is form\xaded by a single vowel (variation a:e, root pattern -CVC-; e.g., dagus, lak u s, lap u s, drab u s, srabus). The same assertion is right for the variation a:e in variants with root pattern -CViC-, -CVRC-(e.g., brandus, drąsus, dalsus, garbus, dargus). Zero-grade must have been primary where it is possible (variations a : zero-grade, a : e : zero-grade, root pattern -CViC-, -CVuC-, -CVRC-), yet relatively long ago (at least in East-Baltic) an a grade has become characteristic of this root pattern (e.g., alsus, rajus, baugus, gaud u s, slaid u s).']",1,0
"['Web content accessibility for people with functional diversity is essential for building and integrating society. Thus, it is important to take into account accessibility when localizing accessible web content. This paper describes the key web content accessibility requirements from the localization viewpoint.']",1,0
"['The ninth annual Name of the Year vote was held at the American Name Society meeting in Minneapolis, Minnesota on January 3 2014.For 2013 we had twenty-two total nominees, eight fewer than last yea...']",1,0
"['Article Review of Siever, Torsten: Texte i. d. Enge. Sprachökonomische Reduktion in stark raumbegrenzten Textsorten was published on January 1, 2012 in the journal Poznan Studies in Contemporary Linguistics (volume 48, issue 2).']",1,0
"['Author’s Note: I am very grateful to Ruth King for this opportunity to reflect and comment on the three articles, both at the Sociolinguistics Symposium 17 and here, and of course to the authors themselves for giving me access to their work prepublication. I also thank Anne Curzan and Robin Queen for their suggestions. Journal of English Linguistics Volume 37 Number 3 September 2009 284-300 © 2009 SAge Publications 10.1177/0075424209341188 http://eng.sagepub.com hosted at http://online.sagepub.com The Mediated Performance of Vernaculars']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['Because there has been a recent surge of interest in the linguistic cycle, this article presents a survey of cyclical change and shows how that change provides a unique perspective on the language faculty. The article provides a general background to the linguistic cycle and cyclical change. It reviews some of the cycles that we know and provides a possible account for them. © 2013 The Author. Language and Linguistics Compass © 2013 Blackwell Publishing Ltd']",1,0
"['espanolA partir del planteamiento de la vida como viaje, y mas concretamente de la escritura como viaje, y de unas reflexiones en torno a la etimologia de la propia palabra, se plantea la diversa tipologia de los viajes con viatico, como las peregrinaciones, los viajes culturales, o los viajes de descubrimiento y colonizacion, y la nocion de viaje sin viatico como una metafora del hombre moderno. EnglishStarting from the concept of life as a journey, and of writing as a journey, as well as from some reflections about the etymology of the word, this work proposes the different types of journeys with viaticum, such as pilgrimages, cultural journeys or discoveries or colonization, and the idea of journey without viaticum as a metaphor of modern man.']",1,0
['Dummy head noun; Georgian; Head-final word-order; Inclusive/exclusive; Opposition; Initial consonant cluster; Kartvelian; Laz; Medioactive; Mediopassive; Middle voice; Mingrelian; Number suppletion; Old Georgian; Polypersonal verb; Prefix sequence constraint; Reduplication; Relative pronouns; Reported speech; Slot filling; Sound symbolism; Suffix sequence constraint; Suffixaufnahme; Svan; Vigesimal Lingua 115 (2005) 5‐89'],1,0
"[""In his edition of some of the historical prism inscriptions of Assurbanipal, A. C. Piepkorn classified A 8008, a fragment of a clay prism measuring 6.8 x 6.7 x 1.6 cm, as a sub-edition of Prism B (B4) since it conformed in general to the texttype of B7' but departed from it in one passage.2 He noted only that its contents corresponded to B ii 55-70, but that after B ii 65 the inscription added [pa-an (isu)ni]ri-ia 6-tir-ram-[ma], turned my [cha]riot around [and].'3 R. D. Freedman suggested tentatively that the piece was a fragment of Prism C, but was unable to confirm this since the fragment's contents were not available in any form; the identification was probably made on pa-an cISSUDUN-i[a...] in BM 127941 ii' 10' (his ex. W, Borger's C7), an exemplar of Prism C that preserve part of this same variant.4 R. Borger was unable to examine and properly ide tify A 8003 for his editions of Assurbanipal's prism inscriptions since the fragment was missing (verschollen, nicht auffindbar);5 he accepts with cau ion Freedman's identification of B4 as an exemplar of C.6 During a recent trip I made to the Oriental Institute f the University of Chicago (December, 2003), the inscription was once again available for study. A cursory examination supported Freedman's suggestion that Piepkorn's B4 was an exemplar of Prism C, not only because it contained the noted deviation after B ii 65 (col. i' 18'), but also since A 8008 is clearly from a decagonal, not an octagonal, clay prism. A closer study of the fragment revealed that col. i' 14' also deviates from Prisms B and D (ii 66), as well as from Prism C (iii 97), and that col. ii', which was not referred to by Piepkorn, corresponds to Prisms B/D iii 74-78 and Prism C iv 84-87.7 With regard to the textual alteration, gal-meg a-tu-ra a-na NINAKI URU ENu-ti-ia (I safely returned to Nineveh, the city of my lordship) was changed to [sal-mel a]-tu-ra ana KURagUr[I] ([I] returned [safely] to Assyria).8 Since Borger's Prism G contains a number of textual changes, I tentatively identified A 8003 as belonging to that edition of Assurbanipal's res 1. I would like to thank A. K. Grayson, G. Frame, and R. E G. Sweet for offering their remarks on a draft of this manuscript. In addition, J. C. Jones proofed the final edition and offered helpful suggestions. Their time and care is greatly appreciated. Moreover, I am grateful to W. Farber for allowing me access to the Assurbanipal material in the Oriental Institute and to J. Tenney for the efficient and speedy supply of prisms. My appreciation goes out once again to the Social Sciences and Humanities Research Council of Canada and the University of Toronto for providing the funding necessary to support the Royal Inscriptions of Mesopotamia Project. 2. A. C. Piepkorn, Historical Prism Inscriptions of Ash-""]",1,0
"['Laura Carlson and Emile van der Zee (eds.), Functional Features in Language and Space: Insights from Perception, Categorization, and Development . Oxford: Oxford University Press, 2005. xiv + 386 pp., ISBN 0-19-926432-5. (Eva-Maria Graf) Barbara Dancygier and Eve Sweetser. Mental Spaces in Grammar: Conditional Constructions. Cambridge: Cambridge University Press, 2005, 295 pp., ISBN 0-521-84468-1. (Roderick A. Jacobs) Masako K. Hiraga. Metaphor and Iconicity: A Cognitive Approach to Analysing Texts. Basingstoke: Palgrave, 2005. 261 pp., ISBN 1-409-3345-6. (Veronika Koller)']",1,0
