abstract,pred,true
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['Book reviewed in this article:\n\n\n\nNoam Chomsky, New Horizons in the Study of Language and Mind.']",1,0
"['Preview this article: Response to Traugott, Page 1 of 1 < Previous page | Next page > /docserver/preview/fulltext/cf.8.1.08ber-1.gif']",1,0
"['With this Report (here the n° 2) we present recent bibliographical information and, occasionally, renewed discussion about a series of etymological problems of Sanskrit, particularly Vedic, lexicon. Our principal aim is to supplement the E t y mo l ogisches Worterbuch des Altindoarischen by M. Mayrhofer (last N a c htrage und Verbesserungen 1999-2000). So with our Report we would like to provide a tool similar, even though more modest in its proposals, to the Chroniques d’etymologie grecque and l a tine published in the “Revue de Philologie, de Litterature et d’Histoire Anciennes” – whose points of refer- ence were at the starting, in their turn, the etymological dictionaries respectively by Chantraine et Ernout-Meillet. In close connexion with etymology we will also con- sider problems related to the interpretation of Vedic texts and the reconstruction of cultural r e a l i a . The present number includes lexems from a p a to a y a s - , along with a supplement to n° 1. R. Ronzitti is the author of the entries a cc hā , a d r i- , a p a dh ā , a p ū pa- , a p r ā y u- , a psaras- , a psujit- , a bhva- , a mbhas- 2, a mbh r ṇa- 2 (entirely); a p a salavi , a pāl ā - , a pikak ṣ a- , a ptur- , ap nas- , a bhipitva- , a bhra- , a ma t r a- , a mnas (partially, with D. Maggi); ambar´ī ṣ a- , A Y 2\xa0(partially, with M. Salvatori); M. Salvatori of the entry a p a t ya - (entirely); ambar´ī ṣ a- , A Y 2 (partially, with R. Ronzitti); D. Maggi of the entries as mentioned before and of the remaining ones.']",1,0
"['Article Klaus Zimmermann/Birte Kellermeier-Rehbein (eds.): Colonialism and missionary linguistics was published on December 1, 2016 in the journal Revista Internacional de Lingüística Iberoamericana (volume 14, issue 28).']",1,0
['Short communications'],1,0
['high tone low tone mid tone falling (high to low) tone rising (low to high) tone mid-high rising tone mid-low falling tone ! downstep of the following tone (Х) Х is optional *(Х) Х is obligatory X//Y X and Y are free variants + affirmative polarity series - negative polarity series 1 1st person 2 2nd person 3 3rd person or portemanteau series contracted with a 3sg non-subject pronoun Ag agent nominalization APUD localization APUD ‘around’ ATR attributive marker Benef benefactive...'],1,0
['–'],1,0
"['1. Introduction 2. Developments in Corpus-based Contrastive Linguistics (by Marzo, Stefania) 3. Articles 4. Believe-type raising-to-object and raising-to-subject verbs in English and Dutch: A contrastive investigation in diachronic construction grammar (by Noel, Dirk) 5. Contingency hedges in Dutch, French and English: A corpus-based contrastive analysis of the language-internal and -external properties of English depend, French dependre and Dutch afhangen, liggen and zien (by Defrancq, Bart) 6. Cultural differences in academic discourse: Evidence from first-person verb use in the methods sections of medical research articles (by Williams, Ian A.) 7. Cognitive verbs in context: A contrastive analysis of English and French argumentative discourse (by Fetzer, Anita) 8. Mood and modality in finite noun complement clauses: A French-English contrastive study (by Kante, Issa) 9. Choice of strategies in realizations of epistemic possibility in English and Lithuanian: A corpus-based study (by Usoniene, Aurelia)']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['Zhushan Mandarin ( ) is a dialect of Mandarin Chinese (ISO 639-3; code: cmn) spoken in the Zhushan county ( ), which belongs to the city of Shiyan ( ) in Hubei Province ( ), the People’s Republic of China. As shown in Figure 1, the county borders the city of Chongqing ( ) to the south and Shaanxi Province ( ) to the north. It has an area of 3,586 km² and a population of about 4.7 million residents (Hubei Province Annals Committee 2017). The general consensus is that it is a Mandarin dialect (LAC 2012). However, there have been debates on the proper classification of this dialect as belonging to the Jianghuai Mandarin group ( ) (e.g. Coblin 2005, X. B. Liu 2007) or to the Southwestern Mandarin group ( ) (e.g. Ting 1996, X. C. Liu 2005, L. Li 2009).']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['Awarding Institution: The Graduate School and University Center of The City\nUniversity of New York, USA\n\nDate of Award: May 2005']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['This paper deals with the Mycenaean representatives of three IE verbal roots: * terk u̯ - ‘twist’, * trep - ‘turn’ and * streg u̯h - ‘turn, rotate’. Mycenaean data show that the derivatives of * terk u̯ - were still differentiated before the loss of labiovelar stops in post-Mycenaean times and that the verb στρέφω ‘turn, twist, rotate’ stems from * streg u̯h -. Semantic interference among these roots is already underway in the Mycenaean period, anticipating the convergence of * terk u̯ - with * trep - and * streg u̯h - in the first millennium.']",1,0
"[""A reply to and development of David Taylor's ‘Demystifying word stress’ ( ET 48, Oct 96)""]",1,0
"[""0.1. Amueshal has been classed as Arawak.2 It is spoken by several thousand3 Indians living in the area between the town of Oxapampa and the Pachitea River which is in the lowlands of Peru east of the Andes. 0.2. Amuesha has 9 vowel phonemes/e, e', e?; a, a', a?; o, o', o?/; 22 consonant phonemes /pY, 6, mY, ii, 1; p, t, k, c, 6, (, s, ?, z, b, d, g, x, m, n, w, y, r/; and a phoneme of stress /'/.""]",1,0
"['Abstract I present a response to T. v. Uexküll’s attempt to complement J. v. Uexküll’s theories by incorporating concepts from structural linguistics. I more closely compare structural linguistics and J. v. Uexküll’s theories, noting significant differences unmentioned by T. v. Uexküll, leading to the claim that J. v. Uexküll’s theories need further development in relation to cognitive learning. I suggest that learning has a higher status and different conceptualization in a bio- or eco-semiotic approach than it does in structural linguistics. Bateson’s concepts of proto- and deutero-learning are found to be complementary to Jakob von Uexküll’s theory at the intra-specific level, while Hoffmeyer’s notions of semethic interaction and semiotic freedom are useful to describe interspecific relations and semiotic capacities of organisms.']",1,0
"['Abstract This paper describes the complex clause in Boruca, a Chibchan language once spoken in the southern territories on the Pacific coast of Costa Rica. The present study concentrates on the behavior of complex clauses, following a major distinction between paratactic and hypotactic constructions. Paratactic constructions are divided into asyndetic and syndetic constructions. The latter are quite frequent and it is common to find the syndetons: mang , ni , ihchi and ine in the combination of sentences in regular speech. Hypotactic constructions also have asyndetic and syndetic constructions usually functioning as object complements. There is also evidence for reported speech, indirect questions and adverbial clauses (classified at least into seven different types). Key words: asyndesis, complex clause, hypotaxis, parataxis, syndesis . La oracion comPLEJa En La LEnGua Boruca Resumen El articulo describe la oracion compleja del boruca, una lengua chibcha que se hablo en los territorios del Pacifico Sur en Costa Rica. El estudio se centra en el comportamiento de las proposiciones complejas, a partir de la distincion principal entre construcciones paratacticas e hipotacticas. Las construcciones paratacticas se dividen en sindeticas y asindeticas. Estas ultimas son bastante frecuentes, y el uso de los conectores']",1,0
"['espanolEsta contribucion es el producto del trabajo llevado adelante por los autores para el proyecto “Red de conocimiento” (financiado por el Fondo Austriaco para la Ciencia, FWF 2012-2016, proyecto numero P 24400-G15, elaborado, presentado y dirigido por Bernhard Hurch), de la Universidad de Graz, Austria. Si bien el proyecto financiado ya ha concluido, el trabajo en el archivo de Hugo Schuchardt continua (vease la pagina web del Hugo Schuchardt Archiv). Este articulo, resultante de la fusion de tres articulos relacionados con el proyecto, procura poner de manifiesto la importancia para la historiografia linguistica de estudiar los contactos entre estudiosos. La primera parte proporciona informacion acerca de Hugo Schuchardt (1842-1927) y Rodolfo Lenz (1863-1938), seguida de una breve introduccion al proyecto “Red de conocimiento” y el Archivo Hugo Schuchardt, asi como una breve contextualizacion historiografica (cf. Hurch 2009a, 2009b, 2009c). La segunda parte del articulo se ocupa del intercambio epistolar entre Lenz y Schuchardt. Aparte de una breve descripcion de la correspondencia dentro del Archivo Lenz, se aportan comentarios con respecto a las cartas y el acuerdo teorico entre ambos autores con respecto a las lenguas criollas. La tercera parte de esta contribucion contiene la transcripcion de la correspondencia entre Lenz y Schuchardt, junto con su traduccion al espanol, realizada por Juan Ennis. EnglishThis contribution is product of the work conducted by the authors for the Project “Network of Knowledge” (financed by the Austrian Science Fund FWF 2012-2016, project number P 24400-G15, elaborated, proposed and directed by Bernhard Hurch), at the University of Graz, Austria. Even though the financed project has already concluded, the working on the archive of Hugo Schuchardt continues (see the website Hugo Schuchardt Archiv). This paper, resulting of the fusion of three articles of both authors related to the project, intents to show the importance of studying the contacts between scholars for the history of linguistics. The first part gives some background information about Hugo Schuchardt (1842-1927) and Rodolfo Lenz (1863-1938), followed by a brief introduction of the project “Network of Knowledge” and the Hugo Schuchardt Archive and a short historiographical contexualization (cf. Hurch 2009a, 2009b, 2009c). The second part of the article deals with the letter exchange between Lenz and Schuchardt. Besides a short description of the correspondence inside the Archivo Lenz, comments will be made in regard to the letters and to the theoretical agreement between both authors in respect to the creole languages. The third part of this contribution contains the transcribed correspondence of Lenz and Schuchardt together with a translation into Spanish by Juan Ennis.']",1,0
['This article reviews Second Language Processing: An Introduction EUR 46978-0-415-70804-3978-0-415-70803-6'],1,0
['This article reviews Variational text linguistics: Revisiting register in English 978 3 11 044310 3'],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['espanolEl punto de partida de este trabajo es el analisis de Talmy (1985, 2000) acerca de la composicion semantica de los eventos de movimiento y de su distincion entre lenguas de marco verbal –el espanol y las lenguas romanicas– en las que la Trayectoria esta codificada en el verbo y la Manera se expresa en un satelite adjunto, y las lenguas de marco satelital -las indoeuropeas, salvo las romanicas, el latin, el chino, el ruso- en las que el verbo codifica la Manera y la Trayectoria se expresa en un satelite. En este trabajo se estudian algunos casos que se apartan de los patrones de lexicalizacion mencionados para las lenguas de marco verbal y para las de marco satelital y que se caracterizan por la fusion en la raiz verbal del movimiento y la Figura. Se tendra en cuenta para el analisis de los ejemplos la naturaleza aspectual de los eventos implicados en las construcciones analizadas y distinciones semanticas tales como la escalaridad y gradualidad (Rapaport & Levin 2010). EnglishabsTracT: The starting point of this work is Talmy’s analysis (1985, 2000) of the semantic composition of movement events and his distinction between verbal frame languages -Spanish and Romance languages- in which the Trajectory is encoded in the verb and the Manner is expressed in an attached satellite, and the languages of satellite frame -Indo-European, except Romance languages, Latin, Chinese, and Russian- in which the verb codifies the Manner and the Trajectory is expressed on a satellite. In this paper some cases are studied that depart from the lexicalization patterns mentioned for the languages of verbal frame and those of satellite frame and which are characterized by the fusion in the verbal root of the movement and the Figure. For the analysis of the examples, the aspectual nature of the events involved in the constructions analyzed and semantic distinctions such as scalarity and gradualness will be taken into account (Rapaport & Levin 2010).']",1,0
"['This collection contains 24 articles on the history of linguistics written between 1978 and 1988, divided into three parts: 1. Methods and Models in Linguistic Historiography 2. Tradition and Transmission of Linguistic Notions 3. Schools and Scholars in the History of Linguistics Three articles are written in German, two in French and one in Italian. The remaining eighteen articles are in English.']",1,0
['I INTRODUCTION II THE MAPY AND ACCOMPANYING TEXTS 1. Phonology 2. Morphology 3. Nominal Categories 4. Nominal Syntax 5. Verbal Categories 6. Word Order 7. Simple Clauses 8. Complex Sentences 9. Lexicon 10. Sign Languages 11. Other III REFERENCE MATERIAL INDEX CV'],1,0
"[""In this short report, we show that some elements usually deemed as obligatory de se anaphors may be interpreted as non-de se in certain contexts. We argue that this non-de se reading cannot be subsumed under the category of de re , and suggest extending Kuno and Kaburaki's theory of empathy (Kuno & Kaburaki 1977, Kuno 1987) to interpret these readings as indirect de se : namely, that the speaker empathizes with the attitude holder, helping the latter to do self-reference. Applying this idea to other anaphoric expressions like personal pronouns, we obtain a tri - chotomy of attitude reports—de se, de re, and indirect de se, contra the traditional de se and de re distinction. Our proposal can also help to account for Anand's (2006) observation that only first- person attitude reports in the past tense may have the non-de se reading.*""]",1,0
"[""L'objectif de cette etude est d'examiner le role de l'aspect lexical et de la frequence des formes dans l'input dans la production orale des formes du passe par des enfants suedois (âges de 4 a 9 ans) apprenants du francais langue seconde (L2) en immersion. Le role de la frequence dans l'input est souvent neglige dans les etudes sur l'influence de l'aspect lexical tout comme les caracteristiques specifiques des verbes le sont dans les etudes consacrees a l'influence de la frequence des formes. L'analyse de 21 verbes dans l'input puis dans la production des cinq enfants durant les deux premieres annees d'exposition au francais montre un recoupement entre les deux facteurs. Bien que les enfants produisent la plupart des verbes selon leur aspect lexical, les frequences type et d'occurrence dans l'input permettent d'expliquer a la fois le marquage correct du passe ainsi que la variation que l'on trouve dans les groupes de verbes etudies. Les resultats confirment ainsi les predictions d'une approche basee sur l'usage selon laquelle les apprenants construisent leur grammaire a partir de leur experience de l'input. Abstract: The aim of this study is to investigate the role of lexical aspect and input frequency in Swedish children's production of past tense form in spoken L2 French. The children are between 4 and 9 years old and learners of French by immersion in a French school in Sweden. The role of input frequency has often been overlooked in studies on the influence of lexical aspect as well as specific verb characteristics in studies on input frequency. The analysis of 21 verbs in the input and in the production of the five children during the two first years of exposure to French shows that the two factors overlap. Although the children produce most of the verbs as expected from the lexical aspect, type and token frequency in the input explain both the correct past tense marking and the variation found in the group of verbs under investigation. The results confirm the predictions from a usage-based approach, that learners develop their grammar from their experience of input.""]",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['JOHN SIMPSON, co-editor of the ‘Oxford English Dictionary’, investigates some of the questions raised by readers om ET 14, April 1988.']",1,0
"['ROOT VOWEL VARIATIONS IN u -STEM ADJECTIVES (VARIATIONS BALT. a : e, a : ZERO-GRADE, a : e: ZERO-GRADE) Summary Root vowel variation and different variants in Baltic u -stem adjectives (e.g., Lith. dagus : degus) have originated as a result of mixing different word-formation patterns owing to the produc\xadtivity of u -stem adjectives. Baltic a grade is to be considered primary where root vocalism is form\xaded by a single vowel (variation a:e, root pattern -CVC-; e.g., dagus, lak u s, lap u s, drab u s, srabus). The same assertion is right for the variation a:e in variants with root pattern -CViC-, -CVRC-(e.g., brandus, drąsus, dalsus, garbus, dargus). Zero-grade must have been primary where it is possible (variations a : zero-grade, a : e : zero-grade, root pattern -CViC-, -CVuC-, -CVRC-), yet relatively long ago (at least in East-Baltic) an a grade has become characteristic of this root pattern (e.g., alsus, rajus, baugus, gaud u s, slaid u s).']",1,0
"['Abstract This paper aims to explain the formation of the kě and kě yǐ constructions in archaic Chinese. We analyze a number of examples from the pre-Qin era to refute previous hypotheses that the kě construction is formed by adding kě to a notional passive, fronting the object in an active sentence including kě , or solely by reanalysis. Subsequently, a verb-moving-backward hypothesis is proposed: kě is used in the underlying structure ‘ V - O ’ + kě to comment on an already known proposition ‘ V - O ’, then V is moved to the end to avoid the top-heavy problem. Similarly, this hypothesis also accounts for the kě yǐ construction: kě in the underlying structure ‘ yǐ - X - V - Y ’ + kě is to comment on the serial verb structure ‘ yǐ - X - V - Y ’, which is interchangeable with ‘ X - yǐ - V - Y ’ forming ‘ X - yǐ - V - Y ’ + kě where ‘ yǐ - V - Y ’ is moved after kě to avoid the top-heavy problem. Moreover, the “verb moving backward” hypothesis provides new insights into the formation process of similar constructions (e.g., nán 难 ‘be difficult to V ,’ yì 易 ‘be easy to V ,’ zú 足 ‘be sufficient to V ’ constructions) in ancient Chinese, as well as the study of tough constructions.']",1,0
"['Nivaĉle [ ni β a ˈ e ] (ISO 639-3: cag ) is a Mataguayan language spoken in the Argentinean and Paraguayan Chaco by approximately 16,350 speakers in Paraguay (DGEEC 2012) and 553 in Argentina (INDEC 2004–2005).']",1,0
"['Article Review of Siever, Torsten: Texte i. d. Enge. Sprachökonomische Reduktion in stark raumbegrenzten Textsorten was published on January 1, 2012 in the journal Poznan Studies in Contemporary Linguistics (volume 48, issue 2).']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['espanolA partir del planteamiento de la vida como viaje, y mas concretamente de la escritura como viaje, y de unas reflexiones en torno a la etimologia de la propia palabra, se plantea la diversa tipologia de los viajes con viatico, como las peregrinaciones, los viajes culturales, o los viajes de descubrimiento y colonizacion, y la nocion de viaje sin viatico como una metafora del hombre moderno. EnglishStarting from the concept of life as a journey, and of writing as a journey, as well as from some reflections about the etymology of the word, this work proposes the different types of journeys with viaticum, such as pilgrimages, cultural journeys or discoveries or colonization, and the idea of journey without viaticum as a metaphor of modern man.']",1,0
['Dummy head noun; Georgian; Head-final word-order; Inclusive/exclusive; Opposition; Initial consonant cluster; Kartvelian; Laz; Medioactive; Mediopassive; Middle voice; Mingrelian; Number suppletion; Old Georgian; Polypersonal verb; Prefix sequence constraint; Reduplication; Relative pronouns; Reported speech; Slot filling; Sound symbolism; Suffix sequence constraint; Suffixaufnahme; Svan; Vigesimal Lingua 115 (2005) 5‐89'],1,0
"['Laura Carlson and Emile van der Zee (eds.), Functional Features in Language and Space: Insights from Perception, Categorization, and Development . Oxford: Oxford University Press, 2005. xiv + 386 pp., ISBN 0-19-926432-5. (Eva-Maria Graf) Barbara Dancygier and Eve Sweetser. Mental Spaces in Grammar: Conditional Constructions. Cambridge: Cambridge University Press, 2005, 295 pp., ISBN 0-521-84468-1. (Roderick A. Jacobs) Masako K. Hiraga. Metaphor and Iconicity: A Cognitive Approach to Analysing Texts. Basingstoke: Palgrave, 2005. 261 pp., ISBN 1-409-3345-6. (Veronika Koller)']",1,0
"['Jean-Claude Anecombre et Danielle Leeman : « La dérivation des adjectifs en -able : morphologie ou sémantique ? » Morphologically speaking, an adjective in -able can be derived from any transitive verb. But in the facts, not all these derivatives are acceptable ones. No satisfiying explanation can be given in terms of syntactical properties of the verbs or semantic correspondence either (following the stem model, for instance). Our claim here is that the suffix selects the verbal argument that corresponds to a stereotype, and thus the derived adjective expresses conformity with a given norm.']",1,0
"['The 2016 Annual Meeting of Chinese Anthropological Society (2016 Nian Zhongguo Renleixue Xuehui Xueshu Nianhui 2016 年中国人类学 学会学术年会), jointly organized by The Chinese Anthropological Society and the Shanghai Federation of Social Science Associations (Shanghai shi Shehui Kexue Jie Lianhehui), was held in Fudan University, Shanghai, China, on November 4-6, 2016. Focusing on the theme ""Colorful Symbiosis Anthropology"" (Duocai Gongsheng de Renleixue 多彩共生的人类学), the meeting was attended by over 320 scholars from China, the United Kingdom (UK) and the United States of America (USA), with reporting language mainly in Chinese. There were 12 keynote speeches and 101 presentations featuring six major themes: linguistic anthropology, physical anthropology, archaeological anthropology, historical anthropology, cultural anthropology and educational anthropology.']",1,0
['This article reviews The Routledge Handbook of Metaphor and Language 97811387753679781315672953'],1,0
['Review of: Language between Description and Prescription : Verbs and Verb Categories in Nineteenth-century Grammars of English'],1,0
"['Jacqueline Lam Kam-Mei interviews Michael A. K. Halliday on language and linguistics, English and Chinese, Singaporean and Hong Kong English, and machine translation.']",1,0
"['espanolEste trabajo pretende presentar de forma clara y concisa la (doble) disociacion conceptual entre ‘recursion’ y ‘auto-inclusion’ tan frecuentemente confundidos en la literatura espe-cializada. Se mostrara que la recursion no implica auto-inclusion y que la auto-inclusion no implica tampoco recursion. El ambito de discusion sera el programa chomskiano, dado que ha sido uno de los ambitos donde la recursion ha sido peor interpretada, fundamen-talmente por sus criticos. EnglishThis work intends to show in a clear and concise way that there is a double conceptual dissociation between ‘recursion’ and ‘self-embedding’, two terms which are frequently conflated in the specialized literature. It will show that recursion does not imply self-embedding and that self-embedding does not imply recursion either. The discussion will be focused on the Chomskyan program, since this has been one particular domain where recursion has been worse understood, especially by Chomsky’s critics.']",1,0
['Review of More than Nature Needs by Derek Bickerton'],1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['Journal Article Editorial Announcement Get access The Editors The Editors Search for other works by this author on: Oxford Academic Google Scholar Journal of Semantics, Volume 2, Issue 2, 1983, Page 220, https://doi.org/10.1093/semant/2.2.220 Published: 01 January 1983']",1,0
"['KAZUO KATO replies to Torkil Christensen, whose article ‘Grammatical overkill?’ appeared in ET 20 (Oct 89) .']",1,0
"[""Preface. 1. Introduction. 1. Language. 2. Dialog And Computer. 3. Human-Machine Spoken Language Dialog. 4. Spoken Language Dialog System. 5. Projects And Research Applications. 2. Robust Spoken Language Understanding. 1. Introduction. 2. Case Grammar Formalism. 3. Case Grammar In The Limsi-L'atis System. 4. Conclusion. 3. Spoken Language Dialog Modeling. 1. Introduction. 2. Task Modeling. 3. Human-Machine Spoken Language Dialog Modeling. 4. Dialog System Example. 5. Conclusion. 4. Conclusion. References. Index.""]",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['Yau Shun-chiu. Cheung Kwan-hin and Bauer Robert S. : The representation of Cantonese with Chinese characters. In: Cahiers de linguistique - Asie orientale, vol. 33 2, 2004. pp. 251-268.']",1,0
"['ANDREA SANSO` (2007, ed.), Language Resources and Linguistic Theory, Franco Angeli, Milano, ISBN 978-88-464-8944-9, pp. 212, € 19,00.']",1,0
"[""In the second paragraph of Mrs. Waterson's article ‘Some views on speech perception’ ( JIPA , 1, 2, 81), the reference ‘Fry, 1970’ should read ‘Fry, 1956’. In the same number, in Dr. W. Jassem's article ‘Pitch and compass of the speaking voice’, the denominator of formula (4) on p. 65 should read s 3 , not s 2 .""]",1,0
['An abstract is not available for this content so a preview has been provided. Please use the Get access link above for information on how to access this content.'],1,0
['An abstract is not available for this content so a preview has been provided. Please use the Get access link above for information on how to access this content.'],1,0
"['The Linguistic and Cultural Image of the Urban Space of Moscow in the Late Nineteenth and Early Twentieth Centuries (on the Basis of V. Elistratov’s Dictionary) The aim of this article is to reconstruct the linguistic and cultural image of Moscowat the turn of the twentieth century using the paradigm of cultural linguistics. This paradigm was selected as the theoretical framework of the study considering that it practically has not been applied in Russian linguistics. The article shows that the intricate image of the urban space is created by means of cultural elements (the coat of arms, the flag, the bugle call, architecture) and, most of all, linguistic elements whose major exponent is a given urban dialect. It is a wide-ranging construct whose lexis, apart from native elements, also includes a large number of foreign components and proprial (official and unofficial) vocabulary. The conglomerate of these elements can be regarded as a specific language of the urban space. Językowo-kulturowy obraz przestrzeni miejskiej Moskwy na przełomie XIX i XX wieku (na bazie słownika W. Jelistratowa) Artykuł podejmuje się rekonstrukcji językowo-kulturowych elementów przestrzeni miejskiej Moskwy w aspekcie diachronicznym (przełom XIX i XX wieku) przy użyciu metod lingwistyki kulturowej. Zasadność wyboru tego paradygmatu wynika z faktu, iż na gruncie językoznawstwa rosyjskiego nie jest on uprawiany. Artykuł pokazuje, że na skomplikowany obraz przestrzeni miejskiej składają się aspekty kulturowe (architektura, herb, hejnał, flaga), a przede wszystkim językowe (dialekt miejski, zapożyczenia obce, nieoficjalna urbanonimia). Wszystkie te elementy tworzą uniwersalny język przestrzeni, który może być zestawiany z innymi miastami Słowiańszczyzny.']",1,0
