abstract,pred,true
"['Preview this article: Response to Traugott, Page 1 of 1 < Previous page | Next page > /docserver/preview/fulltext/cf.8.1.08ber-1.gif']",1,0
"['With this Report (here the n° 2) we present recent bibliographical information and, occasionally, renewed discussion about a series of etymological problems of Sanskrit, particularly Vedic, lexicon. Our principal aim is to supplement the E t y mo l ogisches Worterbuch des Altindoarischen by M. Mayrhofer (last N a c htrage und Verbesserungen 1999-2000). So with our Report we would like to provide a tool similar, even though more modest in its proposals, to the Chroniques d’etymologie grecque and l a tine published in the “Revue de Philologie, de Litterature et d’Histoire Anciennes” – whose points of refer- ence were at the starting, in their turn, the etymological dictionaries respectively by Chantraine et Ernout-Meillet. In close connexion with etymology we will also con- sider problems related to the interpretation of Vedic texts and the reconstruction of cultural r e a l i a . The present number includes lexems from a p a to a y a s - , along with a supplement to n° 1. R. Ronzitti is the author of the entries a cc hā , a d r i- , a p a dh ā , a p ū pa- , a p r ā y u- , a psaras- , a psujit- , a bhva- , a mbhas- 2, a mbh r ṇa- 2 (entirely); a p a salavi , a pāl ā - , a pikak ṣ a- , a ptur- , ap nas- , a bhipitva- , a bhra- , a ma t r a- , a mnas (partially, with D. Maggi); ambar´ī ṣ a- , A Y 2\xa0(partially, with M. Salvatori); M. Salvatori of the entry a p a t ya - (entirely); ambar´ī ṣ a- , A Y 2 (partially, with R. Ronzitti); D. Maggi of the entries as mentioned before and of the remaining ones.']",1,0
"['Article Klaus Zimmermann/Birte Kellermeier-Rehbein (eds.): Colonialism and missionary linguistics was published on December 1, 2016 in the journal Revista Internacional de Lingüística Iberoamericana (volume 14, issue 28).']",1,0
"['Individual and collective memories are semiotic and they constitute indentity. Literature is the medium of the collective memory, i.e., literary texts are traces of past experiences and mentalities, and also temporal palimpsests. The literary canon through social mechanisms ensures the permanence of represntative ideas and images, topics and mnenonic techniques ensure the continuity of argumentation and imagination. Motifs and themes tie new creations and reading to memory schemes. Genres restore old image of the world and with citations literature recalls its tradition, redshapes it, and enters socio-historical context.']",1,0
['high tone low tone mid tone falling (high to low) tone rising (low to high) tone mid-high rising tone mid-low falling tone ! downstep of the following tone (Х) Х is optional *(Х) Х is obligatory X//Y X and Y are free variants + affirmative polarity series - negative polarity series 1 1st person 2 2nd person 3 3rd person or portemanteau series contracted with a 3sg non-subject pronoun Ag agent nominalization APUD localization APUD ‘around’ ATR attributive marker Benef benefactive...'],1,0
"[""In this paper, I will give a detailed account of vowel harmony, disharmony, dissimilation, and elision in Yucatec Maya. These phenomena provide insights for the treatment of assimilation in Optimality Theory (Prince & Smolensky 1993). The theoretical topics to be dealt with are (i) an adequate formalisation of phonological feature assimilation within Correspondence Theory (McCarthy & Prince 1995), and (ii) an account of morpheme-specific alternations within this framework. I will argue that harmony, or assimilation in general, surfaces due to a Faithfulness constraint family, Syntagmatic Identity', which establishes a correspondence relation between segmental or prosodic entities of the same type within one representation.""]",1,0
"['The Linguistics of Sign Languages: An Introduction, edited by Anne Baker, Beppie van den Bogaerde, Roland Pfau, and Trude Schermer (Amsterdam: Benjamins, 2016, 378 pages, hardbound [$149; ISBN: 9789027212306] and paperback [$54; ISBN: 9789027212313])THIS BOOK and its companion volume (A Concise Lexicon for Sign Linguistics, by Nijen Twilhaar and Beppie van den Bogaerde [Amsterdam: Benjamins, 2016]) are designed to serve as introductory textbooks to the linguistic study of sign languages. The Linguistics of Sign Languages is intended primarily for students of linguistics or those with some background in the field. In that respect it is unique. Introductory linguistics textbooks often include only brief to sign languages (and sometimes with a focus on research on apes). Textbooks designed for students of specific sign languages, on the other hand, concentrate mainly on a single sign language, such as ASL. Thus this book differs from existing linguistics textbooks on sign languages, which are designed chiefly for students in the field.The Linguistics of Sign Languages focuses on typology: similarities and differences among sign languages and between signed and spoken language. Each chapter is written by one or more of the authors, together with other sign language researchers in the Netherlands. Each chapter is followed by a summary, a test yourself  section (e.g., in chapter 1, What is the difference between a gesture and a sign?), an assignments section (e.g., in chapter 4, Construct some short conversations in a sign language that you know that violate the maxims of quantity, quality, and relevance. Present these conversations to others, if possible, in your group and have them work out which maxims are violated.), and a references and further reading section, which summarizes research related to the chapter topic. There is also an associated website (https://benjamins.com/sites/z.199), which provides brief answers to the assignments, video clips of signed examples, a list of Web resources, and a number of references. The test yourself  and assignments sections will be useful to those who are teaching from this book. The website is a welcome innovation, but it contains some infelicities, which I address later.The book comprises fourteen chapters, which are arranged in a somewhat unusual order for an introductory text: Topics such as acquisition and psycholinguistic processing precede any detailed description of sign language structure. Chapter 1, Sign Languages as Natural Languages, introduces sign language, sign languages, and their communities of users. Chapter 2, Psycholinguistics, includes a brief discussion of sign language and the brain and reviews the research studies on sign language production and comprehension. Chapter 3 discusses sign language acquisition in children, and chapter 4 deals with interaction and discourse. The next seven chapters cover the major linguistic areas: Chapter 5, constituents and word classes; chapter 6 and chapter 7, the syntax of simple sentences and complex sentences, respectively; chapter 8, the lexicon (including iconicity and lexicography); chapter 9, morphology; chapter 10, phonetics; and chapter 11, phonology. The final three chapters deal with sign language in its contexts of use. Chapter 12 discusses language variation and standardization, including both linguistic variation and policy issues; and chapter 13 delves into language contact and change. …']",1,0
"['This article focuses on phraseological antonymy and its meaning in semantic inter-phra\xadseological relationships, which has not yet been fully defined and researched in Slovenian phraseology. The author proceeds from a typology of antonyms and existing theoretical posi\xadtions on phraseological antonymy and focuses on the problem of defining such relationships. A more detailed classification of antonymic phraseological expressions is also proposed. The research highlights references to antonymy in phraseological dictionaries and their significance in understanding of phraseological component parts.']",1,0
['–'],1,0
"['1. Introduction 2. Developments in Corpus-based Contrastive Linguistics (by Marzo, Stefania) 3. Articles 4. Believe-type raising-to-object and raising-to-subject verbs in English and Dutch: A contrastive investigation in diachronic construction grammar (by Noel, Dirk) 5. Contingency hedges in Dutch, French and English: A corpus-based contrastive analysis of the language-internal and -external properties of English depend, French dependre and Dutch afhangen, liggen and zien (by Defrancq, Bart) 6. Cultural differences in academic discourse: Evidence from first-person verb use in the methods sections of medical research articles (by Williams, Ian A.) 7. Cognitive verbs in context: A contrastive analysis of English and French argumentative discourse (by Fetzer, Anita) 8. Mood and modality in finite noun complement clauses: A French-English contrastive study (by Kante, Issa) 9. Choice of strategies in realizations of epistemic possibility in English and Lithuanian: A corpus-based study (by Usoniene, Aurelia)']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['This article aims to investigate how Dutch children may eventually converge on a targetlike distribution of hoeven ‘need,’ a modal verbal NPI (Negative Polarity Item), based on its appearance in the scope of merely some but not all of its possible licensers in the language input (i.e., the induction problem). Imitation performance was obtained from 106 monolingual Dutch children (2;09–5;10; mean = 4;04; SD = 8.5 months) using an elicited imitation task. Results suggest that before age 3, children only accept hoeven to appear with either the sentential negation niet ‘not’ or the negative quantifier geen ‘no.’ After age 3, children start developing their knowledge of the licensing of hoeven in other negative expressions as well—namely niemand ‘nobody,’ weinig ‘few,’ and alleen ‘only’—and eventually allow hoeven in the scope of these negative words after age 5. Based on these developmental patterns, we assume that children initially analyze hoeven as bearing a lexical dependency with either niet or g...']",1,0
['John M. Stewart passed away on 22nd May 2006. John Stewart was born on 6th February 1926 in Lossiemouth in Scotland. He was proud of his Scottish identity and the last (and unfinished) article that he worked on was a new explanation of the historical developments in the vowels of Scots using his insights from vowel changes in West African languages.'],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['Student Lexicographers and the Emily Dickinson Lexicon Cynthia L. Hallen JCjmily Dickinson is an ideal subject for lexical studies because her diction derives in important respects from the lexicographical work of Noah Webster, the founding father of American philology and lexicography . Dickinson\'s poems are rich in synonyms, antonyms, metaphors , definitions, etymologies, allusions, and Americanisms. In P[oem] 48,1 an allusion to the prophet Noah embedded in ""Patriarch\'s bird"" probably points toward Webster just as the allusion to Enoch in P 1342 points toward her deceased father, Edward Dickinson. The description of Noah\'s ark as a ""floating casement"" may allude to Webster\'s dictionary. And the allusion to Noah\'s dove in ""Columba"" suggests the distinctive American or Columbian quality of Webster\'s lexicon: Once more, my now bewildered Dove Bestirs her puzzled wings Once more her mistress, on the deep Her troubled question flings — Thrice to die floating casement The Patriarch\'s bird returned, Courage! My brave Columba! There may yet be Land! When Webster published his plan of ""Dictionaries of the American Language"" in 1800, William Dutton objected to the ""Columbian diction1 All references to and quotations from Dickinson\'s poems and letters are taken from die Johnson editions. Reprinted by permission of die publishers and die Trustees of Amherst College from The Poems of Emily Dickinson, Thomas H. Johnson, ed., Cambridge, Mass.: The Belknap Press of Harvard University Press, Copyright « 1951, 1955, 1979, 1983 by die President and Fellows of Harvard College. ________Student Lexicographers and the Emily Dickinson Lexicon101 ary, in which the vulgar provincialisms of uneducated Americans"" would be quoted as language authorities (Warfel 1953, 289, 297). To express disapproval of Webster\'s American dictionary, Dutton proposed a title: ""Let, then, the projected volume of foul and unclean things bear his own christian name and be called NOAH\'S ARK"" (Moss 1984, 99).2 Whether or not Dickinson was aware of the Noah\'s Ark epithet has not been established, but her familiarity with Noah Webster\'s dictionary is incontestable. She used Webster\'s 1844 An American Dictionary of the English Language (ADEL) as a source of poetic inspiration (Benvenuto 1983). In choosing the word patriarch for P 48, Dickinson probably noticed Webster\'s definition of Noachian \'relating to the time of Noah, the patriarch\'. The ""mistress"" of the poem may be a poet, whose big dictionary is \'suggestive of the Ark in respect of size, shape, etc. esp. a large, cumbrous, or old-fashioned trunk or vehicle\' (OED Noah\'s Ark 2). From a menagerie of words, the poet sends out a question into the unknown, hoping to find ""land"" like an ancient Noah,3 or hoping to establish meaning like a Noah Webster. Not only was Webster a ""patriarch"" or founding father of American lexicography (OED patriarch 4), he was also a venerable father in Emily Dickinson\'s hometown of Amherst, Massachusetts (OED patriarch 5). Not long before Dickinson\'s birth in 1830, Webster moved to Amherst to work on his 1828 dictionary (Leavitt 1947, 28). During a tenyear residence, he helped establish Amherst Academy where Dickinson went to secondary school with Emily Ellsworth Fowler Ford, Webster\'s granddaughter and biographer (Sewall 1974, 369). Webster was also a co-founder of Amherst College with Samuel Fowler Dickinson, Emily\'s grandfather (King 1951, 82). Webster prepared and published the new 1841 edition of the ADEL before his death in 1843 (Miles 1991, 2), which was reissued in 1844 by the J. S. and C. Adams company of Amherst (Miles 1993). In 1844, Emily Dickinson\'s father Edward purchased, signed, and dated a copy of the 1844 reprint, which is now a part of the Dickinson family collection in Harvard\'s Houghton Library (Buckingham 1977). Austin Dickinson reports seeing Webster\'s big dictionary on the kitchen table where his sister would sometimes compose (Sewall 2 See the reference to ""Noe"" and the Ark in the 1911 Punch tribute to a new edition of Webster\'s dictionary (Ford 1912, 2. 490). Note also the tide of Robert Leavitt\'s 1947 book, Noah\'s Ark, New England Yankees, and the Endless Quest, published by the Merriam company for the centennial of the 1847 edition of...']",1,0
"[""The accessible material for Sln. word gorica/zorica 'front yard', '(village) square', 'enclousure' and the previous etymological explanations based on a word-formational-semantic analysis enable us to posit a new etymological explanation ot the word from *dvorica (from Csl. * dvorʹ).""]",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['This paper deals with the Mycenaean representatives of three IE verbal roots: * terk u̯ - ‘twist’, * trep - ‘turn’ and * streg u̯h - ‘turn, rotate’. Mycenaean data show that the derivatives of * terk u̯ - were still differentiated before the loss of labiovelar stops in post-Mycenaean times and that the verb στρέφω ‘turn, twist, rotate’ stems from * streg u̯h -. Semantic interference among these roots is already underway in the Mycenaean period, anticipating the convergence of * terk u̯ - with * trep - and * streg u̯h - in the first millennium.']",1,0
['This collection of papers on automatic natural language parsing examines research and development in language processing over the past decade. It focuses on current trends toward a phrase structure grammar and deterministic parsing.'],1,0
"[""A reply to and development of David Taylor's ‘Demystifying word stress’ ( ET 48, Oct 96)""]",1,0
"['Abstract I present a response to T. v. Uexküll’s attempt to complement J. v. Uexküll’s theories by incorporating concepts from structural linguistics. I more closely compare structural linguistics and J. v. Uexküll’s theories, noting significant differences unmentioned by T. v. Uexküll, leading to the claim that J. v. Uexküll’s theories need further development in relation to cognitive learning. I suggest that learning has a higher status and different conceptualization in a bio- or eco-semiotic approach than it does in structural linguistics. Bateson’s concepts of proto- and deutero-learning are found to be complementary to Jakob von Uexküll’s theory at the intra-specific level, while Hoffmeyer’s notions of semethic interaction and semiotic freedom are useful to describe interspecific relations and semiotic capacities of organisms.']",1,0
"['espanolEsta contribucion es el producto del trabajo llevado adelante por los autores para el proyecto “Red de conocimiento” (financiado por el Fondo Austriaco para la Ciencia, FWF 2012-2016, proyecto numero P 24400-G15, elaborado, presentado y dirigido por Bernhard Hurch), de la Universidad de Graz, Austria. Si bien el proyecto financiado ya ha concluido, el trabajo en el archivo de Hugo Schuchardt continua (vease la pagina web del Hugo Schuchardt Archiv). Este articulo, resultante de la fusion de tres articulos relacionados con el proyecto, procura poner de manifiesto la importancia para la historiografia linguistica de estudiar los contactos entre estudiosos. La primera parte proporciona informacion acerca de Hugo Schuchardt (1842-1927) y Rodolfo Lenz (1863-1938), seguida de una breve introduccion al proyecto “Red de conocimiento” y el Archivo Hugo Schuchardt, asi como una breve contextualizacion historiografica (cf. Hurch 2009a, 2009b, 2009c). La segunda parte del articulo se ocupa del intercambio epistolar entre Lenz y Schuchardt. Aparte de una breve descripcion de la correspondencia dentro del Archivo Lenz, se aportan comentarios con respecto a las cartas y el acuerdo teorico entre ambos autores con respecto a las lenguas criollas. La tercera parte de esta contribucion contiene la transcripcion de la correspondencia entre Lenz y Schuchardt, junto con su traduccion al espanol, realizada por Juan Ennis. EnglishThis contribution is product of the work conducted by the authors for the Project “Network of Knowledge” (financed by the Austrian Science Fund FWF 2012-2016, project number P 24400-G15, elaborated, proposed and directed by Bernhard Hurch), at the University of Graz, Austria. Even though the financed project has already concluded, the working on the archive of Hugo Schuchardt continues (see the website Hugo Schuchardt Archiv). This paper, resulting of the fusion of three articles of both authors related to the project, intents to show the importance of studying the contacts between scholars for the history of linguistics. The first part gives some background information about Hugo Schuchardt (1842-1927) and Rodolfo Lenz (1863-1938), followed by a brief introduction of the project “Network of Knowledge” and the Hugo Schuchardt Archive and a short historiographical contexualization (cf. Hurch 2009a, 2009b, 2009c). The second part of the article deals with the letter exchange between Lenz and Schuchardt. Besides a short description of the correspondence inside the Archivo Lenz, comments will be made in regard to the letters and to the theoretical agreement between both authors in respect to the creole languages. The third part of this contribution contains the transcribed correspondence of Lenz and Schuchardt together with a translation into Spanish by Juan Ennis.']",1,0
"['Abstract Aims The present study investigated whether children with Williams syndrome (WS) produced a higher number of different word roots and low-frequency words in spontaneous speech in a topic controlled setting. Method A group of children with WS was compared to a group of typically developing children matched for chronological age (CA), and a group of typically developing children matched for receptive language abilities (LA). A further comparison was made between the WS group and a group of children matched for non-verbal abilities (NA). Spontaneous speech was elicited using a narrative task. The data were analysed using three different measures of lexical diversity. The results revealed that the children with WS neither produce a higher number of different word roots nor significantly more low-frequency items in comparison to the CA, LA and NA matched participants. Furthermore, language and non-verbal abilities did not predict the number of different and low frequency words used by the typically developing children, however in the WS group non-verbal abilities predicted the number of low-frequency words and receptive language skills predicted the number of different words produced. It is concluded that individuals with WS do not have unusual vocabularies and that the subdomain of language, lexical semantics, does not seem to be an independent cognitive skill.']",1,0
['This article reviews Second Language Processing: An Introduction EUR 46978-0-415-70804-3978-0-415-70803-6'],1,0
"['In this article I discuss pro and its licensing strategies. I argue that the D-feature postulated by Chomsky (1995) for Tense and v can be realized in a separate head, namely, on a D, which then licenses pro (along the lines of Torrego (1998)). Focusing on nominative subjects in certain infinitival clauses of Catalan, Italian, and Spanish, I propose that their nominative subjects are licensed by a D with “weak” agreement features in association with Tense. Expletive pro and argumental pro are discussed and it is proposed that the D that licenses the former has no agreement features, whereas the D that licenses the latter has “rich” agreement. A parallel is established between the licensing strategy of “clitic-doubling” and the licensing of argumental pro in infinitival clauses.']",1,0
['This article reviews Variational text linguistics: Revisiting register in English 978 3 11 044310 3'],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
"['espanolEl punto de partida de este trabajo es el analisis de Talmy (1985, 2000) acerca de la composicion semantica de los eventos de movimiento y de su distincion entre lenguas de marco verbal –el espanol y las lenguas romanicas– en las que la Trayectoria esta codificada en el verbo y la Manera se expresa en un satelite adjunto, y las lenguas de marco satelital -las indoeuropeas, salvo las romanicas, el latin, el chino, el ruso- en las que el verbo codifica la Manera y la Trayectoria se expresa en un satelite. En este trabajo se estudian algunos casos que se apartan de los patrones de lexicalizacion mencionados para las lenguas de marco verbal y para las de marco satelital y que se caracterizan por la fusion en la raiz verbal del movimiento y la Figura. Se tendra en cuenta para el analisis de los ejemplos la naturaleza aspectual de los eventos implicados en las construcciones analizadas y distinciones semanticas tales como la escalaridad y gradualidad (Rapaport & Levin 2010). EnglishabsTracT: The starting point of this work is Talmy’s analysis (1985, 2000) of the semantic composition of movement events and his distinction between verbal frame languages -Spanish and Romance languages- in which the Trajectory is encoded in the verb and the Manner is expressed in an attached satellite, and the languages of satellite frame -Indo-European, except Romance languages, Latin, Chinese, and Russian- in which the verb codifies the Manner and the Trajectory is expressed on a satellite. In this paper some cases are studied that depart from the lexicalization patterns mentioned for the languages of verbal frame and those of satellite frame and which are characterized by the fusion in the verbal root of the movement and the Figure. For the analysis of the examples, the aspectual nature of the events involved in the constructions analyzed and semantic distinctions such as scalarity and gradualness will be taken into account (Rapaport & Levin 2010).']",1,0
"['Current analyses ( Hu 2005 ; Gerner 2013 ; Liu et al. 2013 ) of Nuosu adjectival comparative constructions are not observationally adequate because they are only based on the semantic distinction between dimensional adjectives and other adjectives. A better analysis should make a further morphological consideration by dividing the Nuosu adjectives into root-sharing prefixed adjectives, non-root-sharing prefixed adjectives and simplex adjectives. Moreover, the existing analyses are not consistent. Some unacceptable comparative sentences in Hu (2005) are acceptable in Gerner (2013) and Liu et al. (2013) . I have found out that the inconsistency results from different rigorousness to adjectival morphosyntactic restrictions among different varieties or dialects of Nuosu. After a cross-dialectal investigation with three major dialects of Nuosu, i.e. Shynra, Yynuo and Suondi, it is concluded that Nuosu comparative constructions have a restricted form and a general form for superiority, inferiority and equality respectively. Different dialects or varieties have varying rigorousness to Nuosu adjectival morphosyntax, thus resulting in different choices of the forms for comparison. Accordingly, the available Nuosu varieties are classified into three types: varieties with more morphosyntactic rigorousness, transitional varieties and varieties with less morphosyntactic rigorousness. It is found that Shynra Nuosu is morphosyntactically less rigorous than Yynuo and Suondi Nuosu. I will also address the relationship between the two structural forms of comparative constructions. To conclude, a prediction is made on the development of Nuosu adjectival comparatives.']",1,0
['I INTRODUCTION II THE MAPY AND ACCOMPANYING TEXTS 1. Phonology 2. Morphology 3. Nominal Categories 4. Nominal Syntax 5. Verbal Categories 6. Word Order 7. Simple Clauses 8. Complex Sentences 9. Lexicon 10. Sign Languages 11. Other III REFERENCE MATERIAL INDEX CV'],1,0
['Classical scholarship has determined our image of classical texts that it edited and explained. What can it afford to our understanding of language? Purpose of this paper is 1) to situate philology among the sciences of language 2) to present the critical hermeneutic of Jean Bollack 3) through few examples from different authors of the Centre de recherche philologique (on Heraclitus and Hesiod above all) and 4) to sketch some problems concerning the epistemology of linguistics and the relations between philology and philosophy.'],1,0
"['Critical assessment of the last publication of late Professor Mac Cana on Celto-Indian parallels in fields of mythology, culture and narrative']",1,0
"['With his book Insular Toponymies: Place-naming on Norfolk Island, South Pacific and Dudley Peninsula, Kangaroo Island, Joshua Nash opens up a new area for placename studies, pointing to “the need t...']",1,0
"[""L'objectif de cette etude est d'examiner le role de l'aspect lexical et de la frequence des formes dans l'input dans la production orale des formes du passe par des enfants suedois (âges de 4 a 9 ans) apprenants du francais langue seconde (L2) en immersion. Le role de la frequence dans l'input est souvent neglige dans les etudes sur l'influence de l'aspect lexical tout comme les caracteristiques specifiques des verbes le sont dans les etudes consacrees a l'influence de la frequence des formes. L'analyse de 21 verbes dans l'input puis dans la production des cinq enfants durant les deux premieres annees d'exposition au francais montre un recoupement entre les deux facteurs. Bien que les enfants produisent la plupart des verbes selon leur aspect lexical, les frequences type et d'occurrence dans l'input permettent d'expliquer a la fois le marquage correct du passe ainsi que la variation que l'on trouve dans les groupes de verbes etudies. Les resultats confirment ainsi les predictions d'une approche basee sur l'usage selon laquelle les apprenants construisent leur grammaire a partir de leur experience de l'input. Abstract: The aim of this study is to investigate the role of lexical aspect and input frequency in Swedish children's production of past tense form in spoken L2 French. The children are between 4 and 9 years old and learners of French by immersion in a French school in Sweden. The role of input frequency has often been overlooked in studies on the influence of lexical aspect as well as specific verb characteristics in studies on input frequency. The analysis of 21 verbs in the input and in the production of the five children during the two first years of exposure to French shows that the two factors overlap. Although the children produce most of the verbs as expected from the lexical aspect, type and token frequency in the input explain both the correct past tense marking and the variation found in the group of verbs under investigation. The results confirm the predictions from a usage-based approach, that learners develop their grammar from their experience of input.""]",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['An abstract is not available for this content so a preview has been provided. As you have access to this content, a full PDF is available via the ‘Save PDF’ action button.']",1,0
"['[This article was originally intended for a volume to be preaented to Professor R. W. Chambers on his sixty-fifth birthday. The War prevented the publication of this volume. Nevertheless, I should like to take this opportunity of associating a Lindisfarne study with the name of one who has always taken a most kindly and encouraging interest in my work on this subject.]']",1,0
"['Abstract This paper aims to explain the formation of the kě and kě yǐ constructions in archaic Chinese. We analyze a number of examples from the pre-Qin era to refute previous hypotheses that the kě construction is formed by adding kě to a notional passive, fronting the object in an active sentence including kě , or solely by reanalysis. Subsequently, a verb-moving-backward hypothesis is proposed: kě is used in the underlying structure ‘ V - O ’ + kě to comment on an already known proposition ‘ V - O ’, then V is moved to the end to avoid the top-heavy problem. Similarly, this hypothesis also accounts for the kě yǐ construction: kě in the underlying structure ‘ yǐ - X - V - Y ’ + kě is to comment on the serial verb structure ‘ yǐ - X - V - Y ’, which is interchangeable with ‘ X - yǐ - V - Y ’ forming ‘ X - yǐ - V - Y ’ + kě where ‘ yǐ - V - Y ’ is moved after kě to avoid the top-heavy problem. Moreover, the “verb moving backward” hypothesis provides new insights into the formation process of similar constructions (e.g., nán 难 ‘be difficult to V ,’ yì 易 ‘be easy to V ,’ zú 足 ‘be sufficient to V ’ constructions) in ancient Chinese, as well as the study of tough constructions.']",1,0
"['The ninth annual Name of the Year vote was held at the American Name Society meeting in Minneapolis, Minnesota on January 3 2014.For 2013 we had twenty-two total nominees, eight fewer than last yea...']",1,0
"['This article studies the place, nature and functions of Pierre de Ronsard’s imitation of the Roman de la Rose. His works show the trace of a close reading of the Roman, notably in his Amours (1552‑1553), his Meslanges (1555) and even his Discours (1562‑1563). From Guillaume de Lorris and Jean de Meun, Ronsard borrows metaphorical devices that he associates to his petrarquian themes. In some of his other poetical books, he makes some use of the Medieval allegory to develop his natural philosophy. In Ronsard’s imitation of the Roman de la Rose, we observe his creative process made of copia (abundance) and varietas (variety).']",1,0
"['Article Review of Siever, Torsten: Texte i. d. Enge. Sprachökonomische Reduktion in stark raumbegrenzten Textsorten was published on January 1, 2012 in the journal Poznan Studies in Contemporary Linguistics (volume 48, issue 2).']",1,0
