abstract,pred,true
"[""Case or agr. Just as abstract Case and agr are cover terms for syntactic features with often idiosyncratic morphological realization, thematic roles seem most useful simply as syntactic designations for positions that enter into argument and adjunct relations. This is a good book, not just for its critique of theta theory, but also for the positive contribution of further development of the Decompositional Theory. Although the book is a revised dissertation, it doesn't read like one: the style is engaging and philosophical, and the exemplification is detailed and clear. And while it does not cover every thematic-role-based proposal ever made, the book is nevertheless to be recommended to anyone who has puzzled over the content of thematic roles. [Edwin Battistella, University of Alabama in Birmingham] Psychology of language: An introduction to sentence and discourse processes. By Murray Singer. Hillsdale, NJ: Lawrence Erlbaum, 1990. Pages xi, 308. $24.95. Recent years have seen the emergence of an essentially interdisciplinary, cognitive-science approach to natural language processing, with some of the most fruitful work focusing on discourse structure and processing. Singer's book is intended as an introductory graduate textbook, though it is also suitable as a desk reference for the linguist, cognitive psychologist, or computer scientist with an interest in natural language processing. An introductory graduate textbook must accomplish several purposes: (i) familiarize students with key theoretical concepts; (ii) refer them to the fundamental literature in which those concepts are discussed; (iii) provide them with exemplars that teach them how to apply the concepts insightfully to the data; and (iv) inculcate a sense of relevance that enables students to read professional articles and evaluate their theoretical significance. S's book is probably above average by these standards. Key concepts are clearly if succinctly explained, fundamental articles are cited in each of the relevant disciplines, and examples are frequent and detailed enough to satisfy the most exacting linguist. The book's weaknesses are those endemic to any introductory text: it emphasizes consensus, spending more time summarizing established results than exploring open issues and controversies, and the passages which explain key concepts are often terse, so that the instructor may sometimes wish to assign source articles as background reading. Overall, the book appears to be a valuable introductory textbook for a course in psycholinguistics or discourse processing. It is divided into ten chapters, as follows: Ch. 1, 'Introduction'; Ch. 2, 'Language and meaning: Representing and remembering discourse'; Ch. 3, 'Syntax and parsing processes'; Ch. 4, The role of knowledge in language comprehension'; Ch. 5, 'Understanding coherent discourse'; Ch. 6, Theme'; Ch. 7, 'Inference processes'; Ch. 8, 'Understanding stories'; Ch. 9, 'Question answering and sentence verification'; and Ch. 10, 'Natural language understanding by computers—and people'. One of the noteworthy aspects of the book is its thorough integration of psycholinguistic data with the concepts of discourse analysis, including coherence, the givennew contract, thematic structure, and scripts. [Paul Deane, University of Central Florida.] An essay on grammar-parser relations. By Jan van de Koot. Dordrecht: Foris, 1990. Pp. xii, 152. Paper $24.50. In this monograph, K investigates the possible relations between grammars and parsers. Any theory of the mind that postulates separate 240 LANGUAGE, VOLUME 68, NUMBER 1 (1992) levels of representations raises the question of what relations are possible, justified and beneficial among the several levels. Two such theories are Marr's theory of vision and Chomskyan generative grammar, with their separation of competence from performance. The book under review belongs to the research line of computer modelling of performance started by Parsifal (Mitchell Marcus, A theory of syntactic recognition for natural language, Cambridge, MA: MIT Press, 1980) in the Government-Binding framework. The monograph starts with a critical introduction to the relevant issues. Through extensive quotations from Marr's work (David Marr, Vision, San Francisco, CA: Freeman, 1982) K presents the methodological justification for multileveled theories of cognition. He then proceeds to explore, in the more limited domain of the language faculty, the necessary features of a psychologically real theory of grammar. The arguments that led some scholars to consider transformational grammar not psychologically real are presented and rebutted by the introduction of a more articulated framework for evaluation, which takes into account the separateness of competence grammar, runtime grammar, parsing technique, and evaluation metrics. Although nothing new is added to the debate here, the main issues of a discussion that spans a decade are reviewed clearly and concisely. Ch. 2 is an overview of several proposals in the framework of deterministic parsing. Most notably, the first such parser, Parsifal, is presented in detail. Arguing against some recent criticism of Parsifal's use of look-ahead, K claims that the use of look-ahead to resolve local ambiguities is empirically correct if coupled with the assumption that lexical-semantic information can be used during syntactic processing, when it is needed for disambiguation. K also reviews the formal properties of Parsifal, drawing on other works in the literature to argue that determinism provides a functional explanation of WH-islands at most, and that it is neutral with respect to grammatical formalism. Ch. 3 explores the relation between the Barriers theory (Noam Chomsky, Barriers. Cambridge, MA: MIT Press, 1986) and deterministic parsing. The parsing platform is Parsifal, with alterations and augmentations that link it more tightly to the grammar and make it more accurate empirically. An algorithm for chain formation is proposed here. K discusses its integration in the existing parser and its application to some linguistic facts, such as violations of the Subject and Adjunct Conditions and parasitic gaps. Some interesting ideas are put forth in this chapter, although more extensive exemplification and, if not a real implementation, at least lower-level specifications of the algorithms would have substantiated the proposal more convincingly. The book ends with a number of theoretical investigations of the possible contribution of the theory of performance to the theory of competence. In general, the reader interested in these issues will find in K's book an accurate and critical review of the main issues in the tradition of deterministic parsing, in itself a needed and useful contribution. Because the book is not intended as a review, however, more space should have been devoted to the author's new proposal; interesting ideas, such as those related to the algorithms for chain formation, are not given enough space and detailed description. The book would have also benefited from more careful editing and typesetting. [Paola Merlo. University ofMaryland.] Politically speaking: The pragmatic analysis of political language. By John Wilson. (Language in Society series.) Basil Blackwell, 1990. Pp. 203. Cloth $45.95, paper $16.95. Politically speaking offers an interesting and frequently amusing look at political speech from the perspective of linguistic pragmatics. Unlike Robin Lakoffs Talking power (New York: Basic Books, 1990), it does not investigate political power or even politics in a generic sense; and, unlike Frederick Bowers's Linguistic aspects oflegislative expression (Vancouver: University of British Columbia Press, 1990). it does not examine statutory language. Rather, Wilson explores politicians' utterances in speeches and interviews. Examples from other cultures are used, but mostly the study deals with recent British and American political figures. A notable feature of the book, W's quotations—from Margaret Thatcher's 'We are a grandmother' to Ronald Reagan's '[in England] a criminal with a gun, even if he was arrested for burglary, was tried for first degree murder and hanged if found""]",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
['Dr. I. M. Nick enjoys a well-deserved reputation for her meticulous scholarship and her ability to engage in interdisciplinary research. Her impeccable credentials are precisely what this massive a...'],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"[""Abstract This paper (based on a presentation delivered at the 2012 PALA conference in Malta) aims to explain and illustrate the main principles of Contextual Prosodic Theory (CPT), developed by Bill Louw, the originator of the notion of semantic prosody (McEnery and Hardy, 2012: 135). No less importantly, it aims to free the theory from unwarranted criticism it has attracted over the past few years. I deal with the theoretical objections to Louw's stylistics in McEnery and Hardy (2012) and in Hunston (2007). In doing so, certain basic assumptions of Louw's stylistics are restated, such as the roles of intuition, authorial intention and the individual reader's perception. Is Louw justified in assuming that a text may be interpreted by what is, prima facie, NOT in it? After showing how reference corpora can reasonably be taken to influence the act of reading, I give an illustration of a new development in CPT: logical semantic prosody – subtext (Louw 2010a, 2010b). The reference corpora I use include the BNC and COCA, available on Mark Davies' site, and Tim Johns' corpus of the 1995 edition of the Times newspaper, containing 44.5 million words.""]",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['La notion d’enonce, souvent definie comme une sequence d’elements linguistiques oralises ou ecrits resultant d’un acte d’enonciation, est une notion proteiforme qui ne cesse de susciter le plus grand enthousiasme au sein de la communaute scientifique. Cette notion complexe a fait l’objet de nombreux debats terminologiques, et ce en raison d’un foisonnement de termes que l’on doit notamment aux nombreuses disciplines impliquees dans la definition de cet objet linguistique (logiciens, grammairi...']",1,0
[''],1,0
[''],1,0
[''],1,0
"[""Vu mes connaissances limitées en françis, j'ai choisi d'examiner l'une des contributions de Tesnière sur la langue slovène, a savoir la critique faite à propos de l'ouvrage Konzanantizem II rédigé par Ramovš.""]",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"[""IN THE SPRING OF 1954, Vol. I, NO.1 of Names in South Carolina, the first state onomastic journal in the United States, was published by the English Department of the University of South Carolina. The appearance of this unique periodical was due chiefly to the efforts of Dr. Francis W. Bradley, then Dean of the University's faculty, the late Dr. Havilah Babcock, Head of the University's English Department, and Associate Professor Claude Henry Neuffer, who has served as editor during the 13years of its publication. During its first year a second volume (Vol. I, No.2) was issued and these volumes carried the notation, Published Sporadically. However, since this initial year the maga.zinehas appeared annually. The early issues wer9&mall,beginning with fivepages for tne mimeographed Vol. I, No. 1 and increasing to 65 pages for the off-set printed Vol. XI, Winter, 1964. The number of subscribers also followed a similar pattern: beginning with 100 in 1954 for Vol. I, No.1 and reaching 600 in 1964 (Vol. XI). The journal was still an off-set produced publication sent out free of charge by the University of South Carolina as a public service. During these early years of its apprenticeship a great deal of encouragement and commendation was received from the American Name Society and the International Center of Onomastics and individually from Elsdon Smith, Margaret Bryant, the late Mamie Meredith, Kelsie Harder, and Professor H. J. Van de Wijer of the International Center of Onomastics. In November, 1965, with the publication of Vol. XII, Names in South Oarolina became a standardly printed journal with a subscription rate of $1.50 for in-state and $2.00 for out-of-state sub-""]",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['Taber Charles R. Traduire le sens, traduire le style. In: Langages, 7ᵉ annee, n°28, 1972. La traduction, sous la direction de Jean-Rene Ladmiral . pp. 55-63.']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['The article on the three dictionaries of the southern Dutch dialects is divided into two parts. In the first part Joep Kruijsen (University of Nijmegen, The Netherlands) treats the history of the Woordenboek van de Brabantse Dialecten (Dictionary of the Brabant Dialects), the Woordenboek van de Limburgse Dialecten (Dictionary of the Limburg Dialects) and the Woordenboek van de Vlaamse Dialecten (Dictionary of the Flemish Dialects), three dictionaries which together record the vocabulary of the southern Dutch dialects. He describes the plan and method of collection and presentation. Because of the systematic arrangement (introduced by Weijnen) the three dictionaries are unique in Dutch and international lexicography. They combine a dictionary with a word atlas. In the second part of the article Jacques van Keymeulen (University of Ghent, Belgium) deals with a number of new methodological developments which were introduced following the start of the publication of part III General Vocabulary (apart from Part I Agricultural Terminology and Part II Nonagricultural Terminologies). After the institution of REWO (Regionale Woordenboeken), a coordinating body for the three dictionaries within the Dutch Language Union, and because of the introduction of sophisticated software, the databases can be combined to give a survey of the whole of the southern Dutch language area.Keywords: lexicography, onomasiology, dialect geography, language variation, phonology, historical linguistics, dictionary, regional dictionary, word atlas, cartography, general vocabulary, agrarian terminology, terminology of traditional crafts, dialect, traditional dialect, flemish, brabant dialect, limburg dialect, dutch, the netherlands, belgium, french flanders, methodology, systematical arrangement, automation, database, user groups, usefulness']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['Review article on Grammar of Mandarin . John Benjamins. Amsterdam/Philadelphia, 2015, written by Jeroen Wiedenhof.']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['The article is an in-depth review of Petar Kehayov’s monograph The Fate of Mood and Modality in Language Death: Evidence from Minor Finnic (De Gruyter Mouton, 2017). The book investigates the devel...']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"[""§ 1. Introduction; texte - § 2. Interprétation grecque et traduction - § 3. di-pte-ra; l'idéogramme E - § 4. La construction des anthroponymes - § 5. L'interprétation grecque des anthroponymes - § 6. Les mots au datif de destination; l'emploi du pluriel au lieu du duel - § 7. ka-tu-re-[wi]-ja-i - § 8. o-ka - § 9. o-pi-de-so-mo ka-tu-ro2 - § 10. ka-ne-ja wo-ro-ma-ta - § 11. to-pa - § 12. ru-de-a2 - § 13. e-ru-ta-ra; a-re-se-si - § 14. pe-di-ra - § 15. we-e-wi-ja - § 16. wi-ri-no - § 17. we-ru-ma-ta ti-ri-si ze-u-ke-si - § 18. ti-ri-si; la datif pluriel - § 19. pe-di-ro e-[..]-ta - § 20. e-ra-pe-ja; e-pi-u-ru-te-we - § 21. u-po we-e-wi-ja; u-po ka-ro - § 22. we-re-ne-ja - § 23. a3-za.""]",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['Up to now there still lacks relevant study on what role participating in English public speaking contests plays in cultivating students’ English public speaking ability and the instruction of this course. The “CCTV CUP” English public speaking contest is one of the most important contests of this field. Despite a few studies on the “CCTV CUP” in the literature, none of them has focused on the contestants’ perspective. This paper first attempts to describe the “CCTV CUP” English public speaking contest from the perspective of sociocultural theory and social realism. Then it takes 7 final contestants’ “reactions to participating in the contest” for analysis, focusing on what impacts participating in this contest brought on them. The results show that participating in the “CCTV CUP” English public speaking contest not only deepened the contestants’ understandings about English public speaking, but brought significant harvests at ability training, and the increase of life experience and wisdom. At last, it gives relevant suggestions on the instruction of English public speaking course.']",1,0
[''],1,0
[''],1,0
[''],1,0
"[""Baratin Marc, Desbordes Francoise. Semiologie et metalinguistique chez saint Augustin. In: Langages, 16ᵉ annee, n°65, 1982. Signification et reference dans l'antiquite et au moyen âge, sous la direction de Marc Baratin et Francoise Desbordes. pp. 75-89.""]",1,0
[''],1,0
[''],1,0
[''],1,0
"['Robin Regine. Histoire et linguistique : premiers jalons. In: Langue francaise, n°9, 1971. Linguistique et societe, sous la direction de Jean-Baptiste Marcellesi. pp. 47-57.']",1,0
[''],1,0
[''],1,0
"['Lamarre Christine. Faits de Langues n° 17: coreen-japonais. In: Cahiers de linguistique - Asie orientale, vol. 32 1, 2003. pp. 143-150.']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['Mandatives:Lessons on raising/control diagnostics Michael Barrie and Christine Pittman 1. Introduction At first blush, mandative infinitival constructions (1) in English (Quirk and Greenbaum 1973) take on the appearance of control constructions based on traditional raising/control diagnostics. (1) a. Mary ordered John to peel the grapes. b. John commanded Mary to wash the star fruit. c. Mary obliged John to slice the papaya. d. Mary permitted John to core the apple. There are a number of important differences between mandatives and control predicates. First, unlike most control predicates, mandatives do not allow a partial control reading (Wurmbrand 2001:241, 247). (2) a. John ordered Mary to go to the opera (*together). b. Susan obliged Fred to *meet/*gather/wait in the lobby. This is surprising since mandatives do not fit neatly in Landau\'s (2000) class of control verbs that do not allow partial control, namely modals, aspectuals, and implicatives, which take so-called tenseless infinitives. We employ a variety of traditional diagnostics (mostly derived from Perlmutter and Soames 1978) to show that the mandatives instead pattern with raising-to-object verbs. Crucially for the analysis we lay out, the subject of the embedded clause is not θ-marked by the matrix verb. However, we argue that these predicates have an additional requirement. This usually leads to the interpretation of an implicit (pragmatically determined) goal of mandation (i.e., an orderee). This goal of mandation is often equivalent to the embedded subject (thus the appearance of control) but is not necessarily the embedded subject, as we illustrate below. [End Page 131] The remainder of the squib is organized as follows. Section 2 argues that mandatives such as order, command, and oblige are raising-to-object predicates. Section 3 presents a suggestion for the argument structure of mandatives. Section 4 is a brief conclusion. 2. Mandatives Are Raising-To-Object Verbs This section examines the standard diagnostics for raising versus control showing that they give mixed results for mandatives. We argue that the requirement that mandatives have an implicit goal of mandation interferes with some of the standard tests. Once these interfering factors are controlled for, the diagnostics clearly show these predicates to be raising verbs. 2.1 Non-thematic subjects Mandatives are usually thought to pattern with control verbs and not with raising-to-object verbs in terms of their ability to occur with non-thematic subjects. The following examples show that weather-it is not permitted in control constructions, but is permitted in raising constructions, respectively. (3)*John persuaded it to snow. (4) John expected it to snow. On the surface, mandatives seem to pattern with control (3) and not with raising-to-object (4). (5)*John ordered/commanded/required/permitted it to snow. However, non-thematic there shows a different pattern. Again, expletives are not permitted with control constructions but are available in raising constructions. (6)*John persuaded there to be fruit available at the reception. (7) John expected there to be fruit available at the reception. (8) John ordered/required/commanded/permitted there to be fruit available at the reception. Example (8) shows that the expletive there is available to mandatives. The following examples were found on various websites using Google.1 Similar data can easily be found with other mandative verbs. (9) There is no known evidence however that Arnold Palmer (the ""King"") ordered there to be any harm done to him. (imademymark.blogspot.com/2005/04/tiger-woods-is-god.html) (10) In the 5th century Bishop Memertus of Vienne ordered there to be processions of prayer on these days . . . (nottinghamchurches.org/seasons/pentecost.htm) (11) The local Commissar had ordered there to be no fraternising with the British . . . (www.war-experience.org/collections/sea/alliedbrit/gsmith/default.asp) [End Page 132] (12) When President Nixon, in a secret memo later made public by NBC, ordered there to be no federal grand jury into the shootings at Kent State . . . (www.may4archive.org/plainview.shtml) (13) . . . and so the local landowner ordered there to be a disputation. (www.ling.upenn.edu/~beatrice/humor/royte.html) The question now is why (5) is ungrammatical. The proposal that mandatives contain an obligatory and implicit goal of mandation...']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['In the original publication (Prilutskaya 2021), there was a mistake in Figure 5 [...]']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['We’ve built this digital research platform to provide academics everywhere with fast, stable and secure digital access to our library of over 110,000 scholarly books and 800,000 journal articles. We’ve tested the platform in close cooperation with leading academic institutions. If you have any questions or you notice something doesn’t quite work as it should, please visit our <a href=""/publishing/faq?lang=en"" class=""text-primary"">Help/FAQ</a> page and let us know.']",1,0
[''],1,0
[''],1,0
[''],1,0
"['Book reviewed in this article:\n\n\n\nNoam Chomsky, New Horizons in the Study of Language and Mind.']",1,0
"['Preview this article: Response to Traugott, Page 1 of 1 < Previous page | Next page > /docserver/preview/fulltext/cf.8.1.08ber-1.gif']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['Depuis les années 2000, le nombre de publications sur les liens entre émotion et cognition ne cesse de croitre, confirmant une intuition vieille de plusieurs siècles selon laquelle l’émotion est un paramètre incontournable du processus d’apprentissage. Dans le domaine de la didactique des langues, c’est la perspective actionnelle qui est mise à l’honneur par les auteurs du Cadre européen commun de référence pour les langues : apprendre, enseigner, évaluer (CECR) depuis 2001. Or, la pédagogie par le projet s’inscrit dans cette visée actionnelle qui consiste à apprendre par l’agir, en effectuant des tâches qui répondent à un besoin et ont un sens (CECR, 2001, p. 16). Quel est l’impact de la pédagogie par le projet sur le climat émotionnel dans lequel se déroule l’apprentissage linguistique ?L’objet de cet article est de présenter les résultats d’une enquête menée auprès d’une centaine d’étudiants suivant les cours de langues à l’Institut des langues vivantes de l’Université catholique de Louvain (UCL), à Louvain-la-Neuve (Belgique). La recherche a permis de mesurer les émotions (émotions positives et négatives, ainsi que le stress) et les caractéristiques sociales des étudiants (estime de soi et support social) avant et après leur implication dans la création d’évènements « hors classe » en langue cible et intégrés dans le cursus scolaire. Les résultats montrent que la pédagogie par le projet a un impact émotionnel positif si le produit final de l’activité est clairement visualisé par les étudiants et si le projet proposé est en adéquation avec la filière professionnelle de ceux-ci.']",1,0
[''],1,0
"['Article Klaus Zimmermann/Birte Kellermeier-Rehbein (eds.): Colonialism and missionary linguistics was published on December 1, 2016 in the journal Revista Internacional de Lingüística Iberoamericana (volume 14, issue 28).']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"['Cano, María José (ed., trad., intr. y notas) (2021) Ibn Gabirol. Antología. Málaga: Litoral/Ayuntamiento de Málaga, 409 pp. ISBN 978-84-123700-2-7']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"[""This paper reports on the acquisition of the voicing contrast in Mexican–Spanish word-initial stops. In Study 1, three monolingual children were recorded every two weeks for seven months, beginning when the children were about 1; 7. In Study 2, four monolingual children about 3; 10 were recorded once or twice. Two analyses were done. Instrumental analysis of the stop productions revealed that not even by age 3; 10 were the children consistently distinguishing between voiced–voiceless stop cognate pairs on the basis of adult-like voice-onset time characteristics. The spirantization analysis, however, more clearly revealed the children's phonological knowledge. Discussion focuses on the implications of the data for phonological development in general and for the phonological description of voicing in Spanish.""]",1,0
[''],1,0
[''],1,0
[''],1,0
"['Although Roman Jakobson came to Prague as an employee of the Soviet Mission of the Red Cross - that is, as a diplomat - scholarship did not cease to interest him, and he very much hoped that his stay in Czechoslovakia would bring him together with local linguists. It was to this end that he brought with him a letter of recommendation from the hand of the renowned Russian philologist, A. A. Saxmatov (1864–1920). The letter was brief, but strong: Most esteemed colleague: 1 This letter may reach you through our gifted young scholar, Roman Osipovic Jakobson. I appeal to you strongly to give him encouragement abroad. He is a linguist on whom we place great hopes. […] (From Toman 1994: 38)']",1,0
[''],1,0
"['Abstract This article takes a bird’s eye view of how positive or negative sentiments in the news press about countries and nationality nouns seem to reflect the country’s general income groups. The study focuses on the four income groups classified by the World Bank and their co-occurrence with positively and negatively classified adjectives from the Subjectivity Lexicon for Czech. A search in the journalistic subcorpus of the SYN series, release 8 of the Czech National Corpus, results in a time line covering three decades. Previous research on subjectivity has either focused on other parts of the Subjectivity Lexicon or on fewer adjectives from other languages. In this article, it is argued that the income groups are treated in descending order, i.e., the higher the income, the more positive the sentiment. Even when the most influential groups in the top and bottom are removed, the result holds. Discourse concerning global war and peace, and the security of different nations, is also detected as a result.']",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
"[""Abstract This article presents an analysis of some restrictions on verb-initial word orders in Basque. Following Rivero's (1993a) analysis of similar facts in Breton, I will claim that the morphological feature for tense in these languages must occur in a configuration with a licenser in the appropriate structural position. Languages may differ as to licensing domain requirements, and I will claim that while Breton uses an internal domain, tense licensing in Basque takes place in the canonical head checking-domain. Where the relevant licenser is not available in that domain, last resort operations will apply to provide the correct licensing configuration. In particular, long-head movement in Breton creates the appropriate internal domain for tense, while ba-insertion produces the correct checking configuration for Basque. The article is organized as follows. The introductory section provides the relevant background information on word-order and verb first and verb second patterns in Basque. Section 2 deals with some restrictions on verb first structures in Basque, while section 3 introduces similar facts from Breton, pointing out both the similarities and differences between the two languages. Section 4 shows that the verb-initial patterns under consideration in Basque contain a tensed verbal form in C, and section 5 draws the analysis of the data. I claim that the morphological feature for tense must be licensed in the overt syntax in Basque, much like other morphological features. Such licensing is carried out in the canonical configurations for head checking as defined in Chomsky (1992). The article closes with a look at ‘tenseless’ finite constructions like imperatives, where, as expected, the restrictions on initial verbs do not hold.""]",1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
[''],1,0
